183036765	1	849013	2012-09-26 19:09:01+0200	13261407	"highway"=>"track"	{1933976715,1933976829,1933976998,1933976908,1933977001,1933976997,1933977003}
183036766	1	849013	2012-09-26 19:09:01+0200	13261407	"building"=>"yes"	{1933976972,1933976977,1933977063,1933976903,1933976972}
183036767	1	849013	2012-09-26 19:09:01+0200	13261407	"building"=>"yes"	{1933976688,1933976713,1933977046,1933976824,1933976688}
183036768	1	849013	2012-09-26 19:09:01+0200	13261407	"building"=>"yes"	{1933976917,1933977052,1933976704,1933976757,1933976917}
183036769	1	849013	2012-09-26 19:09:01+0200	13261407	"building"=>"yes"	{1933976772,1933976768,1933976751,1933977034,1933976772}
183036770	1	849013	2012-09-26 19:09:02+0200	13261407	"building"=>"yes"	{1933976939,1933977059,1933976820,1933977017,1933976939}
183036771	1	849013	2012-09-26 19:09:02+0200	13261407	"building"=>"yes"	{1933976969,1933977040,1933976995,1933976991,1933976869,1933976857,1933976985,1933977008,1933976969}
183036772	1	849013	2012-09-26 19:09:02+0200	13261407	"building"=>"yes"	{1933977045,1933976745,1933976959,1933976873,1933977054,1933977045}
183036773	1	849013	2012-09-26 19:09:02+0200	13261407	"building"=>"yes"	{1933976769,1933976892,1933976812,1933977019,1933976769}
183036774	1	849013	2012-09-26 19:09:02+0200	13261407	"building"=>"yes"	{1933977011,1933977007,1933977018,1933977016,1933977060,1933976987,1933977044,1933977023,1933976993,1933976770,1933976698,1933976962,1933977032,1933977027,1933977011}
183036775	1	849013	2012-09-26 19:09:02+0200	13261407	"building"=>"yes"	{1933976877,1933977036,1933976710,1933976850,1933976712,1933976975,1933976983,1933976742,1933977006,1933976994,1933976911,1933977043,1933976877}
183036776	1	849013	2012-09-26 19:09:02+0200	13261407	"building"=>"yes"	{1933977047,1933976955,1933976912,1933976818,1933977031,1933976982,1933977047}
183036777	1	849013	2012-09-26 19:09:03+0200	13261407	"building"=>"yes"	{1933976963,1933976904,1933976989,1933976915,1933976963}
183036778	1	849013	2012-09-26 19:09:03+0200	13261407	"building"=>"yes"	{1933976755,1933976999,1933976966,1933976919,1933976874,1933976980,1933976755}
183036779	3	665411	2015-04-02 21:04:25+0200	29935533	"surface"=>"gravel","tracktype"=>"grade2","highway"=>"track","foot"=>"yes","mtb:scale"=>"4","width"=>"1","horse"=>"no","motor_vehicle"=>"no","mtb:scale:imba"=>"3","bicycle"=>"yes"	{1933961774,1933976906,1933976905,1933977033,1933976973,1933977064,1933976988,1933976878,1933976691,1933976738,1933976981,1933977055,1933977002,1933976965,1933977042,1933977039,1933976822,1933976986,1933976748,3406259614,1933976759}
183036780	1	849013	2012-09-26 19:09:03+0200	13261407	"building"=>"yes"	{1933976951,1933976968,1933976953,1933976979,1933976951}
183036781	1	849013	2012-09-26 19:09:03+0200	13261407	"building"=>"yes"	{1933976735,1933976798,1933976825,1933976852,1933976870,1933976861,1933976984,1933977013,1933977010,1933976735}
183036782	1	849013	2012-09-26 19:09:03+0200	13261407	"building"=>"yes"	{1933976944,1933976899,1933976894,1933976808,1933976944}
183036783	1	849013	2012-09-26 19:09:04+0200	13261407	"building"=>"yes"	{1933977005,1933977025,1933976947,1933976958,1933977005}
183036784	1	849013	2012-09-26 19:09:04+0200	13261407	"building"=>"yes"	{1933977057,1933976907,1933977056,1933976706,1933977057}
183036785	1	849013	2012-09-26 19:09:04+0200	13261407	"building"=>"yes"	{1933976684,1933976771,1933976695,1933976896,1933976684}
183036786	1	849013	2012-09-26 19:09:04+0200	13261407	"building"=>"yes"	{1933976859,1933976948,1933976967,1933976909,1933976859}
183036787	1	849013	2012-09-26 19:09:04+0200	13261407	"building"=>"yes"	{1933976957,1933976945,1933976940,1933976702,1933976957}
183036788	1	849013	2012-09-26 19:09:04+0200	13261407	"building"=>"yes"	{1933977048,1933976936,1933976827,1933976795,1933977048}
183036789	1	849013	2012-09-26 19:09:04+0200	13261407	"highway"=>"track"	{1933976872,1933977020,1933977012,1933976830,1933977026,1933976693,1933976956}
183036790	1	849013	2012-09-26 19:09:04+0200	13261407	"building"=>"yes"	{1933976815,1933976921,1933976943,1933976941,1933976732,1933977058,1933976815}
183036791	1	849013	2012-09-26 19:09:04+0200	13261407	"highway"=>"service","access"=>"private"	{51973696,1933976964,1933976871,1933976978,1933976864}
183036792	1	849013	2012-09-26 19:09:05+0200	13261407	"building"=>"yes"	{1933977049,1933976761,1933977009,1933976949,1933977049}
183036793	1	849013	2012-09-26 19:09:05+0200	13261407	"highway"=>"unclassified"	{1933976826,1933976805,1933976801,1933976789,1933976866,1933976855,1933976766,1933976970}
183036794	1	849013	2012-09-26 19:09:05+0200	13261407	"building"=>"yes"	{1933976792,1933976914,1933976876,1933976996,1933976711,1933976763,1933976792}
183036795	1	849013	2012-09-26 19:09:05+0200	13261407	"building"=>"yes"	{1933977038,1933976910,1933977041,1933976700,1933977038}
183036796	1	849013	2012-09-26 19:09:05+0200	13261407	"surface"=>"grass","highway"=>"track"	{51973651,1933977053,1933977015,1933976868}
183036797	1	849013	2012-09-26 19:09:05+0200	13261407	"building"=>"yes"	{1933977000,1933976942,1933976875,1933977061,1933977035,1933977000}
183036798	1	849013	2012-09-26 19:09:05+0200	13261407	"building"=>"yes"	{1933976901,1933976831,1933976765,1933977028,1933976901}
183036799	1	849013	2012-09-26 19:09:05+0200	13261407	"building"=>"yes"	{1933977022,1933976974,1933977029,1933977050,1933977022}
183036872	1	849013	2012-09-26 19:11:19+0200	13261407	"building"=>"yes"	{1933977603,1933977619,1933977635,1933977602,1933977603}
183036874	2	849013	2012-09-26 20:54:40+0200	13263022	"highway"=>"unclassified","name"=>"Carrer dels Avellaners"	{1933977604,1933977622,1933977640,1933977607,1933977629,1933977627,1933977621}
183036875	1	849013	2012-09-26 19:11:19+0200	13261407	"building"=>"yes"	{1933977631,1933977620,1933977641,1933977636,1933977633,1933977631}
183036876	1	849013	2012-09-26 19:11:19+0200	13261407	"building"=>"yes"	{1933977626,1933977616,1933977612,1933977605,1933977638,1933977626}
183036877	1	849013	2012-09-26 19:11:19+0200	13261407	"building"=>"yes"	{1933977614,1933977606,1933977613,1933977639,1933977637,1933977615,1933977611,1933977610,1933977608,1933977625,1933977609,1933977624,1933977614}
183036878	1	849013	2012-09-26 19:11:19+0200	13261407	"building"=>"yes"	{1933977617,1933977623,1933977618,1933977634,1933977617}
183036938	1	849013	2012-09-26 19:13:04+0200	13261407	"building"=>"yes"	{1933978172,1933978189,1933978174,1933978176,1933978155,1933978170,1933978172}
183036939	1	849013	2012-09-26 19:13:04+0200	13261407	"building"=>"yes"	{1933978186,1933978187,1933978158,1933978190,1933978193,1933978169,1933978159,1933978186}
183036940	1	849013	2012-09-26 19:13:05+0200	13261407	"building"=>"yes"	{1933978173,1933978183,1933978175,1933978164,1933978163,1933978191,1933978179,1933978184,1933978156,1933978181,1933978165,1933978173}
183036941	1	849013	2012-09-26 19:13:05+0200	13261407	"building"=>"yes"	{1933978182,1933978188,1933978166,1933978178,1933978182}
183036942	1	849013	2012-09-26 19:13:05+0200	13261407	"building"=>"yes"	{1933978177,1933978192,1933978160,1933978154,1933978171,1933978157,1933978180,1933978177}
183036943	1	849013	2012-09-26 19:13:05+0200	13261407	"building"=>"yes"	{1933978185,1933978161,1933978162,1933978167,1933978185}
183046081	1	849013	2012-09-26 20:32:11+0200	13263022	"building"=>"yes"	{1934076986,1934077040,1934076424,1934076485,1934076917,1934076986}
183046082	1	849013	2012-09-26 20:32:11+0200	13263022	"building"=>"yes"	{1934076924,1934076928,1934077056,1934076801,1934076924}
183046084	1	849013	2012-09-26 20:32:12+0200	13263022	"building"=>"yes"	{1934076748,1934076792,1934076648,1934076964,1934076748}
183046086	1	849013	2012-09-26 20:32:12+0200	13263022	"building"=>"yes"	{1934076826,1934076789,1934076846,1934076645,1934076622,1934076777,1934076999,1934077047,1934076433,1934076688,1934076826}
183046089	1	849013	2012-09-26 20:32:12+0200	13263022	"landuse"=>"farmland"	{1934076995,1934077006,1934076698,1934076991,1934076691,1934076680,1934076832,1934076687,1934076482,1934076496,1934076982,1934077048,1934076930,1934076884,1934076995}
183046093	1	849013	2012-09-26 20:32:12+0200	13263022	"building"=>"yes"	{1934076781,1934076546,1934076519,1934076879,1934076781}
183046094	1	849013	2012-09-26 20:32:12+0200	13263022	"building"=>"yes"	{1934076612,1934076877,1934076894,1934076643,1934076612}
183046095	1	849013	2012-09-26 20:32:12+0200	13263022	"highway"=>"track","access"=>"private"	{1934076673,1934076773,1934076819,1934076582,1934076641,1934076852,1934076515,1934076575,1934076554,1934076835}
183046097	2	605366	2013-03-06 19:05:12+0100	15273717	"highway"=>"track"	{51973958,1934076799,1934076569,1934076646,1934076866,1934076868,1934077031,1934076937,2188741750,1934076980}
183046099	1	849013	2012-09-26 20:32:12+0200	13263022	"building"=>"yes"	{1934076557,1934076563,1934076966,1934077071,1934076557}
183046101	1	849013	2012-09-26 20:32:12+0200	13263022	"highway"=>"service","service"=>"alley","access"=>"private"	{1934076971,1934077025,1934076875,1934076952,1934076837,1934077052,1934076835}
183046106	1	849013	2012-09-26 20:32:13+0200	13263022	"highway"=>"bridleway"	{1934076502,1934077037,1934077060,1934076560,1934077062,1934076990,1934076736,1934076441,1934076750,1934076426,1934077023,1934076722,1934076737,1934076499,1934076752,1934076719,1934076804,1934077051,1934077064,1934076678,1934076968,1934077043,1934076457,1934076950,1934076766,1934076943,1934076548,1934076725,1934076746,1934076854,51973497}
183046107	1	849013	2012-09-26 20:32:13+0200	13263022	"building"=>"yes"	{1934076633,1934076627,1934076585,1934076822,1934076633}
183046109	1	849013	2012-09-26 20:32:13+0200	13263022	"highway"=>"service"	{51973849,1934076544,1934076588,1934076775,1934076696,1934076487,1934076742,1934076744,1934076690,1934077004,1934076611,1934076453,1934076636}
183046111	1	849013	2012-09-26 20:32:13+0200	13263022	"building"=>"yes"	{1934076521,1934076443,1934076906,1934076947,1934076521}
183046113	2	571625	2015-06-06 18:55:19+0200	31772852	"landuse"=>"farmland"	{1934076685,1934076870,1934076896,1934076850,1934076730,1934076618,1934076889,1934076800,1934076578,1934076997,1934077073,1934077014,1934076663,1934076478,1934076940,1934076988,1934077045,1934076932,1934076769,1934076893,1934076685}
183046118	1	849013	2012-09-26 20:32:14+0200	13263022	"building"=>"yes"	{1934076873,1934076429,1934076683,1934076728,1934076871,1934076621,1934076873}
183046119	1	849013	2012-09-26 20:32:14+0200	13263022	"building"=>"yes"	{1934076824,1934076841,1934077066,1934076480,1934076493,1934076830,1934076676,1934076787,1934076824}
183046120	1	849013	2012-09-26 20:32:14+0200	13263022	"building"=>"yes"	{1934077034,1934076743,1934076902,1934076630,1934077034}
183046121	1	849013	2012-09-26 20:32:14+0200	13263022	"building"=>"yes"	{1934077042,1934076926,1934077020,1934076918,1934077042}
183046123	1	849013	2012-09-26 20:32:14+0200	13263022	"building"=>"yes"	{1934076572,1934076556,1934076624,1934076702,1934076572}
183046128	1	849013	2012-09-26 20:32:14+0200	13263022	"building"=>"yes"	{1934076741,1934076795,1934076692,1934077029,1934076741}
183046130	1	849013	2012-09-26 20:32:14+0200	13263022	"building"=>"yes"	{1934076666,1934077008,1934076771,1934076449,1934076476,1934076974,1934076666}
183046132	1	849013	2012-09-26 20:32:14+0200	13263022	"building"=>"yes"	{1934077050,1934076437,1934076921,1934076739,1934077050}
183046133	1	849013	2012-09-26 20:32:14+0200	13263022	"landuse"=>"farmyard"	{1934076932,1934076769,1934076893,1934076685,1934077027,1934076932}
183046134	2	849013	2012-09-26 20:54:42+0200	13263022	"highway"=>"unclassified","name"=>"Carrer de la Plana"	{51973599,1934076767,1934076566,1934076939,1934076798,1934076844,1934076891,1934076460,1934076550,1934076590,1934077058,1934076969,1934077016,1934077035,1934076508,1934076779,1934076885,1934076669,1934076614,1934076489,1934076899,1934076638,1934077041,1934076983,1934076552,1934076716,1934077018,1934076998,1934076446,1934076802,1934076623,1934076701,1934076689,1934076820,1934076881,1934076502}
183046139	1	849013	2012-09-26 20:32:15+0200	13263022	"highway"=>"track","access"=>"private"	{1934076952,1934076511,1934076673,1934076484,1934076833,1934076848,1934077010,1934077068,1934076694,1934076733,1934076977,1934076948,1934076505,1934076935,1934076828,1934076616}
183046141	1	849013	2012-09-26 20:32:15+0200	13263022	"highway"=>"service","service"=>"alley","access"=>"private"	{1934076491,1934076784,1934076933,1934077036,1934076853}
183046144	1	849013	2012-09-26 20:32:15+0200	13263022	"landuse"=>"farmyard"	{1934076421,1934076713,1934077012,1934077033,1934076579,1934077044,1934076421}
183046145	1	849013	2012-09-26 20:32:15+0200	13263022	"landuse"=>"farmyard"	{1934077054,1934076993,1934076995,1934077006,1934076698,1934076991,1934076691,1934076680,1934076970,1934076945,1934077054}
183050318	1	849013	2012-09-26 20:54:35+0200	13263022	"highway"=>"track"	{51974217,1934105728,1934105879,1934105700,1934105944,1934105728}
183050319	1	849013	2012-09-26 20:54:35+0200	13263022	"building"=>"yes"	{1934105695,1934105906,1934106026,1934105785,1934105695}
183050320	1	849013	2012-09-26 20:54:35+0200	13263022	"building"=>"yes"	{1934105730,1934105726,1934105965,1934105745,1934105730}
183050321	1	849013	2012-09-26 20:54:35+0200	13263022	"building"=>"yes"	{1934105894,1934105812,1934105984,1934105755,1934105894}
183050322	1	849013	2012-09-26 20:54:35+0200	13263022	"building"=>"yes"	{1934105828,1934105927,1934105748,1934105717,1934105828}
183050323	1	849013	2012-09-26 20:54:36+0200	13263022	"building"=>"yes"	{1934105893,1934105862,1934105768,1934105759,1934105893}
183050324	1	849013	2012-09-26 20:54:36+0200	13263022	"building"=>"yes"	{1934106016,1934105961,1934105740,1934105945,1934106016}
183050325	2	477798	2014-07-16 23:36:42+0200	24190838	"highway"=>"unclassified"	{51974176,2966776777,2966776778,1934105987,1934105756,1934105868,1934105902,1934106028}
183050326	1	849013	2012-09-26 20:54:36+0200	13263022	"building"=>"yes"	{1934105803,1934105770,1934105723,1934105743,1934105803}
183050327	1	849013	2012-09-26 20:54:36+0200	13263022	"highway"=>"track"	{1934105737,1934105819,1934105923,1934105824,1934105790,1934105835,1934105830,1934105797,1934105863,1934105857}
183050328	1	849013	2012-09-26 20:54:36+0200	13263022	"building"=>"yes"	{1934105988,1934105801,1934105763,1934106037,1934105806,1934105872,1934105753,1934105988}
183050329	2	571625	2015-06-06 18:55:17+0200	31772852	"landuse"=>"farmland"	{1934106057,1934105911,1934106025,1934105853,1934105760,1934105891,1934105870,1934106001,1934105738,1934105822,1934105771,1934106007,1934105821,1934105799,1934106057}
183050330	1	849013	2012-09-26 20:54:37+0200	13263022	"building"=>"yes"	{1934105758,1934105925,1934105909,1934105993,1934105698,1934105904,1934105764,1934105758}
183050331	1	849013	2012-09-26 20:54:37+0200	13263022	"building"=>"yes"	{1934105810,1934105948,1934105969,1934105742,1934105694,1934105997,1934105810}
183050332	1	849013	2012-09-26 20:54:37+0200	13263022	"building"=>"yes"	{1934105955,1934106033,1934105739,1934105957,1934105955}
183050333	1	849013	2012-09-26 20:54:37+0200	13263022	"building"=>"yes"	{1934105713,1934105933,1934105729,1934105733,1934105713}
183050334	1	849013	2012-09-26 20:54:37+0200	13263022	"building"=>"yes"	{1934106051,1934105971,1934106012,1934105877,1934105722,1934106051}
183050335	1	849013	2012-09-26 20:54:37+0200	13263022	"building"=>"yes"	{1934106011,1934105881,1934105795,1934105929,1934106011}
183050336	1	849013	2012-09-26 20:54:37+0200	13263022	"building"=>"yes"	{1934105787,1934106035,1934106041,1934105724,1934105787}
183050337	1	849013	2012-09-26 20:54:37+0200	13263022	"highway"=>"track"	{1934106028,1934105746,1934105804,1934105697}
183050338	1	849013	2012-09-26 20:54:37+0200	13263022	"building"=>"yes"	{1934105719,1934105861,1934105754,1934105715,1934105719}
183050339	1	849013	2012-09-26 20:54:38+0200	13263022	"building"=>"yes"	{1934105986,1934105711,1934106049,1934105850,1934105986}
183050341	1	849013	2012-09-26 20:54:38+0200	13263022	"highway"=>"track"	{1934105793,1934105798,1934105802,1934105716,1934105953,1934105825,1934105889,1934105946,1934105734,1934106029,1934105712,1934105736,1934105718,1934105973,1934105818,1934105773,1934105919,1934105874,1934105737,1934105807,1934106053,1934106003,1934105985,1934106027,1934105708,1934105814,1934105887,1934105752,1934105903,1934106047,1934105875,1934105937}
183050346	1	849013	2012-09-26 20:54:38+0200	13263022	"building"=>"yes"	{1934105699,1934105951,1934105883,1934105693,1934105689,1934105710,1934105699}
183050348	1	849013	2012-09-26 20:54:38+0200	13263022	"building"=>"yes"	{1934105977,1934105741,1934105921,1934106068,1934105977}
183050350	1	849013	2012-09-26 20:54:38+0200	13263022	"building"=>"yes"	{1934105706,1934105832,1934105703,1934105705,1934105706}
183050351	1	849013	2012-09-26 20:54:38+0200	13263022	"building"=>"yes"	{1934105943,1934106070,1934105963,1934105735,1934105885,1934105917,1934105943}
183050352	2	665411	2015-03-18 23:38:14+0100	29581567	"highway"=>"track"	{1934105875,1934105707,1934106071,1934105757,1934105765,1934106067,1934105704,1934105959,1934105767,3406259084,1934105714}
183050353	1	849013	2012-09-26 20:54:38+0200	13263022	"building"=>"yes"	{1934105995,1934105826,1934105823,1934105990,1934105995}
183050354	2	605366	2013-03-06 19:05:14+0100	15273717	"highway"=>"unclassified"	{51974233,1934105727,1934106069,1934105838,1934106031,1934105720,1934105847,1934105749,1934105841,1934106043,1934105844,1934105913,1934105732,1934105975,1934105967,1934106014,1934105761,1934105805,1934105696,2188741962,1934105905,1934105800,1934105865,1934105793,1934105701,1934106055,1934105692,1934105937}
183052354	1	849013	2012-09-26 21:05:04+0200	13263022	"highway"=>"path","layer"=>"1","bridge"=>"viaduct"	{1934123389,1934123385}
183052355	1	849013	2012-09-26 21:05:04+0200	13263022	"barrier"=>"wall"	{1934123425,1934123414,1934123393,1934123396}
183052357	1	849013	2012-09-26 21:05:04+0200	13263022	"barrier"=>"wall"	{1934123399,1934123421}
183052358	1	849013	2012-09-26 21:05:04+0200	13263022	"building"=>"yes"	{1934123374,1934123412,1934123397,1934123384,1934123374}
183052359	1	849013	2012-09-26 21:05:04+0200	13263022	"landuse"=>"forest"	{1934123404,1934123394,1934123445,1934123429,1934123386,1934123377,1934123404}
183052361	1	849013	2012-09-26 21:05:04+0200	13263022	"building"=>"yes"	{1934123354,1934123363,1934123367,1934123378,1934123354}
183052363	1	849013	2012-09-26 21:05:04+0200	13263022	"barrier"=>"wall"	{1934123358,1934123407,1934123409,1934123411,1934123359,1934123383,1934123369,1934123372,1934123352,1934123362,1934123417,1934123370,1934123356,1934123371,1934123364,1934123368}
183052365	1	849013	2012-09-26 21:05:04+0200	13263022	"building"=>"yes"	{1934123426,1934123443,1934123361,1934123413,1934123426}
183052367	1	849013	2012-09-26 21:05:04+0200	13263022	"building"=>"yes"	{1934123373,1934123391,1934123408,1934123381,1934123379,1934123387,1934123373}
183052368	2	571625	2015-06-06 18:55:18+0200	31772852	"landuse"=>"farmland"	{1934123418,1934123380,1934123402,1934123415,1934123427,1934123406,1934123392,1934123390,1934123410,1934123398,1934123422,1934123375,1934123400,1934123357,1934123360,1934123382,1934123420,1934123418}
183054501	1	849013	2012-09-26 21:21:41+0200	13263653	"ref"=>"CG-2","highway"=>"primary","oneway"=>"yes"	{1934144386,1933961829}
183054502	1	849013	2012-09-26 21:21:41+0200	13263653	"ref"=>"CG-2","highway"=>"primary","oneway"=>"yes"	{1934144326,1934144469}
183054503	1	849013	2012-09-26 21:21:41+0200	13263653	"building"=>"yes"	{1934144586,1934144379,1934144596,1934144525,1934144586}
183054504	1	849013	2012-09-26 21:21:41+0200	13263653	"building"=>"yes"	{1934144640,1934144284,1934144509,1934144255,1934144533,1934144417,1934144640}
183054505	1	849013	2012-09-26 21:21:41+0200	13263653	"building"=>"yes"	{1934144511,1934144649,1934144333,1934144503,1934144519,1934144463,1934144511}
183054506	1	849013	2012-09-26 21:21:42+0200	13263653	"building"=>"yes"	{1934144627,1934144339,1934144620,1934144286,1934144278,1934144627}
183054507	2	571625	2015-06-06 18:54:50+0200	31772852	"water"=>"reservoir","natural"=>"water"	{1934144466,1934144321,1934144475,1934144396,1934144331,1934144345,1934144623,1934144564,1934144540,1934144275,1934144543,1934144448,1934144454,1934144578,1934144251,1934144264,1934144268,1934144572,1934144598,1934144466}
183054508	1	849013	2012-09-26 21:21:42+0200	13263653	"ref"=>"CG-2","highway"=>"primary","oneway"=>"yes"	{1934144469,1934144575}
183054509	1	849013	2012-09-26 21:21:42+0200	13263653	"building"=>"yes"	{1934144351,1934144505,1934144337,1934144382,1934144248,1934144458,1934144314,1934144567,1934144537,1934144316,1934144351}
183054510	2	571625	2015-06-06 18:54:50+0200	31772852	"water"=>"reservoir","natural"=>"water"	{1934144266,1934144588,1934144479,1934144405,1934144637,1934144504,1934144617,1934144329,1934144414,1934144456,1934144323,1934144501,1934144327,1934144444,1934144558,1934144560,1934144600,1934144447,1934144266}
183054511	1	849013	2012-09-26 21:21:42+0200	13263653	"ref"=>"CG-2","highway"=>"primary","oneway"=>"yes"	{1933961829,1934144590}
183054512	1	849013	2012-09-26 21:21:42+0200	13263653	"building"=>"yes"	{1934144385,1934144521,1934144260,1934144388,1934144385}
183054513	1	849013	2012-09-26 21:21:43+0200	13263653	"building"=>"yes"	{1934144383,1934144271,1934144342,1934144390,1934144383}
183054514	1	849013	2012-09-26 21:21:43+0200	13263653	"building"=>"yes"	{1934144442,1934144527,1934144384,1934144593,1934144647,1934144443,1934144335,1934144651,1934144442}
183054515	1	849013	2012-09-26 21:21:43+0200	13263653	"building"=>"yes"	{1934144452,1934144391,1934144402,1934144411,1934144452}
183054516	1	849013	2012-09-26 21:21:43+0200	13263653	"building"=>"yes"	{1934144602,1934144445,1934144282,1934144517,1934144602}
183054517	1	849013	2012-09-26 21:21:43+0200	13263653	"building"=>"yes"	{1934144325,1934144634,1934144262,1934144631,1934144325}
183054518	1	849013	2012-09-26 21:21:43+0200	13263653	"building"=>"yes"	{1934144408,1934144477,1934144515,1934144399,1934144460,1934144253,1934144530,1934144450,1934144408}
183054519	2	477798	2014-02-04 10:43:16+0100	20368475	"ref"=>"CG-2","junction"=>"roundabout","highway"=>"primary"	{1934144513,1934144590,1934144584,1934144257,1934144569,1934144381,1934144326,1934144582,1934144580,1934144643,1934144575,1934144393,1934144507,1934144386,1934144280,1934144472,1934144513}
183058325	1	849013	2012-09-26 21:42:21+0200	13263653	"highway"=>"unclassified"	{1934179489,1934179789,1934179444,1934179473,1934179664,1934179797}
183058327	1	849013	2012-09-26 21:42:21+0200	13263653	"capacity"=>"50","amenity"=>"parking"	{1934179753,1934179980,1934179819,1934179589,1934179395,1934179420,1934179992,1934179959,1934179753}
183058331	1	849013	2012-09-26 21:42:21+0200	13263653	"building"=>"yes"	{1934179433,1934179348,1934179964,1934180046,1934179570,1934180011,1934179827,1934180054,1934179433}
183058332	1	849013	2012-09-26 21:42:21+0200	13263653	"highway"=>"service","service"=>"parking_aisle"	{1934179634,1934179971}
183058333	1	849013	2012-09-26 21:42:22+0200	13263653	"building"=>"yes"	{1934179555,1934180052,1934179662,1934180075,1934179555}
183058334	1	849013	2012-09-26 21:42:22+0200	13263653	"building"=>"yes"	{1934179930,1934179389,1934180037,1934179880,1934179652,1934179930}
183058336	1	849013	2012-09-26 21:42:22+0200	13263653	"capacity"=>"20","amenity"=>"parking"	{1934180032,1934180126,1934179496,1934179875,1934179918,1934180032}
183058338	1	849013	2012-09-26 21:42:22+0200	13263653	"building"=>"yes"	{1934179984,1934180123,1934179921,1934179742,1934179984}
183058343	1	849013	2012-09-26 21:42:22+0200	13263653	"building"=>"yes"	{1934179684,1934180081,1934179760,1934179532,1934179720,1934179815,1934179739,1934179632,1934179684}
183058345	1	849013	2012-09-26 21:42:22+0200	13263653	"building"=>"yes"	{1934179415,1934180068,1934179998,1934179823,1934179415}
183058346	1	849013	2012-09-26 21:42:22+0200	13263653	"highway"=>"service","service"=>"parking_aisle"	{625062,1934179508,1934180050}
183058348	2	387627	2014-02-13 14:38:21+0100	20539921	"highway"=>"unclassified","oneway"=>"yes"	{1934180078,1934179446,1934179666}
183058351	1	849013	2012-09-26 21:42:23+0200	13263653	"building"=>"yes"	{1934179836,1934179436,1934179802,1934179924,1934179558,1934179734,1934179480,1934179529,1934179836}
183058354	1	849013	2012-09-26 21:42:23+0200	13263653	"highway"=>"service","service"=>"parking_aisle"	{1934179791,1934179642}
183058359	1	849013	2012-09-26 21:42:23+0200	13263653	"sport"=>"swimming","amenity"=>"swimming_pool","covered"=>"no"	{1934179645,1934179522,1934179878,1934180112,1934179645}
183058364	1	849013	2012-09-26 21:42:23+0200	13263653	"highway"=>"service","service"=>"parking_aisle","oneway"=>"no"	{1934180050,1934179873,1934180117,1934179718,1934180108,1934179971,1934179669,1934179843,1934179634,1934180050}
183058367	1	849013	2012-09-26 21:42:23+0200	13263653	"building"=>"yes"	{1934179351,1934180048,1934179784,1934179726,1934179351}
183058369	1	849013	2012-09-26 21:42:23+0200	13263653	"highway"=>"footway"	{1934180056,1934179716,1934179364,1934180044,1934179639,1934179601,1934179659,1934179831,1934179805,1934179406,1934179976,1934180120,1934180103,1934179893,1934179598,1934179410}
183058371	1	849013	2012-09-26 21:42:23+0200	13263653	"building"=>"yes"	{1934179391,1934179552,1934179672,1934179871,1934179391}
183058377	3	665411	2015-03-18 23:24:59+0100	29581355	"highway"=>"unclassified"	{625067,1934180071,1934179714,1934180060,1934179403,1934179591,1934179594,1934179724,1934179587,1934179505,1934179869,1934180061,1934180009,1934179580,1934179708,1934179567,1934179962,1934179957,1934179722,1934179525,1934179416,1934180133,1934179793,1934179730,1934179425,1934180040,1934179910,1934180105,3406250626,1934180130,1934179489,2556569648,894259636}
183058382	1	849013	2012-09-26 21:42:24+0200	13263653	"building"=>"yes"	{1934179810,1934180114,1934179654,1934179748,1934180012,1934180101,1934179810}
183058386	1	849013	2012-09-26 21:42:24+0200	13263653	"highway"=>"footway"	{1934179716,1934179882,1934179512,894259188}
183058387	1	849013	2012-09-26 21:42:24+0200	13263653	"building"=>"yes"	{1934180065,1934179795,1934179799,1934180057,1934179354,1934179361,1934179687,1934179358,1934179577,1934179585,1934179705,1934179675,1934179680,1934180065}
183058392	1	849013	2012-09-26 21:42:24+0200	13263653	"building"=>"yes"	{1934179897,1934179583,1934179520,1934180007,1934179500,1934179648,1934179787,1934179840,1934180001,1934180110,1934179966,1934179757,1934179897}
183058396	1	849013	2012-09-26 21:42:25+0200	13263653	"building"=>"yes"	{1934179393,1934179657,1934179492,1934179728,1934179907,1934179995,1934179393}
183058399	1	849013	2012-09-26 21:42:25+0200	13263653	"highway"=>"service","service"=>"parking_aisle"	{1934179873,1934180108}
183060290	1	849013	2012-09-26 21:56:49+0200	13263653	"building"=>"yes"	{1934205499,1934205559,1934205553,1934205572,1934205562,1934205515,1934205534,1934205550,1934205499}
183060291	1	849013	2012-09-26 21:56:49+0200	13263653	"highway"=>"residential"	{894259254,1934205535}
183060292	2	387627	2014-02-13 14:38:21+0100	20539921	"highway"=>"unclassified"	{1934179666,1934205551}
183060293	1	849013	2012-09-26 21:56:49+0200	13263653	"building"=>"yes"	{1934205502,1934205538,1934205504,1934205526,1934205502}
183060294	1	849013	2012-09-26 21:56:49+0200	13263653	"building"=>"yes"	{1934205557,1934205569,1934205545,1934205505,1934205557}
183060295	1	849013	2012-09-26 21:56:49+0200	13263653	"building"=>"yes"	{1934205509,1934205561,1934205533,1934205537,1934205509}
183060296	1	849013	2012-09-26 21:56:50+0200	13263653	"building"=>"yes"	{1934205503,1934205531,1934205525,1934205540,1934205566,1934205503}
183060297	2	1451949	2013-05-27 16:37:14+0200	16310592	"building"=>"yes","name"=>"Encamp"	{1934205511,1934205556,1934205516,1934205563,64954584,1934205511}
