"Le TOD comme instrument territorial de la coordination entre urbanisme et transport: le cas de Sainte-Thérèse dans la région métropolitaine de Montréal","11727186598167134278","2015",9
" La vulnérabilité de la ville aux bruits des transports: de la mesure technique aux approches territoriales","5024701582425207420","2012",10
"Mobilités et ethnicité: l'expérience migratoire des Indiens mexicains, de la migration interne à la migration internationale","4869205351162472767","2011",10
" Urban mobility pricing with heterogeneous users","3951432819018255740","2016",1
"Model uwarunkowań dostępności (NeST box)–integracja metod badawczych, atrybutów, komponentów i wymiarów dostępności","8691509294131014576","2016",8
" Les Empreintes Environnementales de l'Approvisionnement Alimentaire","8076644600355086822","2011",10
"Ideas, interests, and institutions: explaining Dutch transit-oriented development challenges","4683029220383357199","2014",9
"Accessibility in cities: transport and urban form","12885554056401383465","2017",7
"Entre reproduction, innovation et contingence: infléchir une trajectoire urbaine-L'exemple des politiques locales de transports et d'urbanisme.","15295635628232351788","2007",9
"Networks in cities, cities in networks: territory and globalisation intertwined in telecommunications infrastructure development in Europe","11693752795945729519","2005",10
"Regional diversity in residential development: a decade of urban and peri-urban housing dynamics in The Netherlands","1885002840949673926","2015",7
"Principales hitos en la trayectoria de la industria transformadora de la madera en la economía de Galicia (España)","12436387615015106293","2016",4
"Desigualdades socioterritoriais e mobilidade geográfica: um retrato da Área Metropolitana de Lisboa","14382414619469479142","2014",7
"Development of a virtual city model for urban land use and transport planning","10316589728495760672","2016",7
" Universidad de Burgos y desarrollo local: aproximación a un modelo teórico centrado en el desarrollo local desde la Universidad: detección de actividades ( …","397007413935688323","2006",4
"Geography of the Information Society: a new culture of hybrid spaces?","7179143553039477131","2006",10
"Télévisions «locales» et territoires en mouvement. Vers un programme de recherches","9075371903616513194","2000",10
"Les transformations socio-morphologiques de la ville dans les processus de métropolisation: l'exemple d'Alep depuis sa fondation jusqu'en 2011","13622567710962053936","2016",10
" Modeling constraints versus modeling utility maximization: Improving policy sensitivity for integrated landuse/transportation models","15986292414651292759","2015",7
"Time Evolution of Road Networks","6724452877162375479","2015",12
"A calculation method and its application of bus isochrones","3949313697403286552","2013",8
"Attention! Travaux en cours: L'extension des réseaux de services essentiels dans les quartiers irréguliers de Delhi et Lima","17021564224874414045","2014",10
"Fernlinienbusse in Deutschland-Förderung nachhaltiger Mobilität durch die Liberalisierung des Fernverkehrs?","367104912801283693","2014",6
"Quantifying long-term evolution of intra-urban spatial interactions","9177501982968597452","2015",12
"Infraestructuras de transporte y territorio. Los efectos estructurantes de la llegada del tren de alta velocidad en España","11808110387533315481","2010",3
" Articulation entre urbanisme et transports: quelles marges de manoeuvre?","4901239451460671845","2003",9
" FRE IDEES 2795 CNRS","18055602963792678244","",10
"Un modèle énergétique en transition? Centralisme et décentralisation dans la régulation du système électrique","5540455169323247401","2016",10
"Asymmetric global network connectivities in the world city network, 2013","11704516646733120443","2017",12
"Applications of graph theory and network science to transit network design","2954074670258882771","2011",12
"Sensitivity of geographical accessibility measures under road-pricing conditions","14758266312010929699","2008",8
"Non-stop equity: Assessing daily intersections between transit accessibility and social disparity across the Greater Toronto and Hamilton Area (GTHA)","6479829251141407660","2016",8
"Adaptive cities in Europe: Interrelationships between urban structure, mobility and regional planning strategies","9121942722469632337","2006",11
"Les méthodes de mesure et de représentation de l'accessibilité dans les méthodes d'évaluation des projets de transport interurbains et périurbains de voyageurs: …","3456985325047085250","2012",5
"Sous les pavés de la qualité urbaine. Gouvernement des territoires, gouvernement des conduites et formes renouvelées de la domination dans la ville néohygiéniste","253895314719671964","2013",10
" Application of spatial analysis methods for understanding geographic variation of prices, demand and market success","14317451464927013447","2010",7
"La organización de los actores en el desarrollo territorial: el tren de alta velocidad en la ciudad intermedia","378062698952055465","2007",3
" L'évolution des marchés immobiliers résidentiels dans l'aire urbaine de Reims: un effet de la Ligne à Grande Vitesse Est-européenne?","15137179612344278716","2007",7
"Multiobjective optimization and phase transitions","16813735000582277092","2016",12
"Decomposing multilayer transportation networks using complex network analysis: a case study for the Greek aviation network","4141536571622944207","2015",12
"L'apprentissage performant du transport fluvial. Quel accompagnement du projet de canal Seine-Nord Europe?","13407056451403165226","2014",3
"Spatio-temporal modelling for issues in crime and security","4694553887389593557","2015",12
"Enhancing urban planning using simplified models: SIMPLAN for Ahmedabad, India","3920645220709307871","2010",8
" Working with the daily variation in infrastructure performance on territorial accessibility. The cases of Madrid and Barcelona","5073244226704267854","2015",8
"Méthodologie d'évaluation énergétique des quartiers périurbains. Perspectives pour le renouvellement périurbain wallon.","17022612951654453457","2013",9
"The boundaries of welfare economics: transport appraisal in the UK","9459387508906374253","2007",1
"Analysing stakeholders' perception of Light Rail Transit as an opportunity to achieve sustainable mobility in Granada (Spain)","5078270870565999092","2016",11
"Generic functions of railway stations—A conceptual basis for the development of common system understanding and assessment criteria","15565606699357934046","2011",11
" L” Etat commercial fermé'comme issue aux pulsions rivalitaires dans le commerce international de produits agricoles","5506952223073626602","",10
"TGV, développement local et taille des villes: Une analyse en termes d'innovation de services","1911969013977737315","2012",3
"Accessibility instruments in planning practice: Bridging the implementation gap","15854802491448720313","2017",8
"Taking advantage of a historic opportunity? A critical review of the literature on TOD in China","15795378197888650129","2016",11
" Centrality characteristics of Traffic Analysis Zone Road Network Patterns 2","6900784122949806921","",12
"Multimodal city-hubs and their impact on local economy and land use","1198343214475800079","2014",3
"Kingdon's multiple streams model and automobile dependence reversal path: the case of Curitiba, Brazil","8926259760224693579","2011",7
" Representação do Sistema de Atividades e sua Interação com o Sistema de Transportes","5133943832097720576","",7
" Migrations internationales et Anthropologie du voyage. La circulation des hommes et des biens dans le champ migratoire turc: itinéraires et impacts …","9805442281923068501","2006",10
" Au-delà de la LOTI: Les transports collectifs périurbains entre réseaux et territoires","3747086779092280725","2010",9
"De la continentalité à l'Etat enclavé: circulation et ouvertures littorales des territoires intérieurs de l'ouest africain","13968054243814882326","2001",10
"Socio-political analysis of French transport policies: The state of the practices","15275693158650388550","2008",3
"Land Use Models And Sustainable Urban Mobility Plans: An Integrative Approach For Strategic Planning","7742142629784680853","2017",7
" A METHODOLOGY TO ASSES THE CONTRIBUTION OF THE LAND USE AND TRANSPORT SYSTEMS TO SUSTAINABLE URBAN MOBILITY.","17665482338207338486","2006",8
"Les recompositions d'une centralité commerçante immigrée: la Place du Pont à Lyon","16237708916256321095","2003",10
" Interdependencies between supply and demand of transport: the evolution of accessibility within the lyon metropolitan area","3487489439649045749","2012",8
" Les nouvelles gares TGV périphériques: des instruments au service du développement économique des territoires?","12958578885756122534","2012",3
" Développement mondial et mutations des sociétés contemporaines","17386095192240355897","2006",3
" TIC et territoire: le paradoxe de localisation","7659850832118673441","1998",3
"Location of logistics companies: a stated preference study to disentangle the impact of accessibility","2044183436232054023","2015",8
"Analysing spatial accessibility patterns with travel time and distance measures: novel approaches for rural and urban contexts","4437814731428002150","2014",8
" Hoe maak je modellen meer bruikbaar voor praktijken van planning? Een constructieve dialoog als brug tussen twee werelden.","5438568454496244711","2009",8
"Eléments pour la prise en compte de l'habitude dans les pratiques de déplacements urbains: Le cas des résistances aux injonctions au changement de mode de …","2158405003186697224","2012",10
"Measuring the influence of built environment on walking behavior: An accessibility approach","6135625003604617053","2012",7
"Introduction to the special issue on the evolution of transportation network infrastructure","14782048312595880386","2009",12
"Institutions and the social construction of “missing links” in infrastructure planning","7550912262703034729","2015",7
" Accessibility, land use and transport","6943759973749841645","2006",8
"Organisation spatiale urbaine et desserte autoroutière en Languedoc-Roussillon","18421074118614206741","2006",3
" Les portes d'entrée de la France et les systèmes territoriaux des flux: état des lieux et problématiques","1493226041901221981","2011",10
" Doctorat ParisTech","3508363337918101399","",3
" Estimating Bicycle Trip Volume for Miami-Dade County from Strava Tracking Data","5382089897938369117","2017",12
"L'arrivée des opérateurs privés dans le réseau des aéroports français: éléments pour une réflexion prospective","6199033676860471633","2016",6
"The multi-modal urban region: A concept to combine environmental and economic goals","13311621499395354433","2005",11
"Planning for a sustainable nexus of urban land use, transport and energy","9885853045350815292","2007",7
" Model for the growth of the world airline network","1829972084162336634","2016",12
" Revista Transporte y Territorio ISSN 1852-7175","1504387857296313762","",3
"Should evaluation be freed from its causal links?: An answer illustrated by European Economic Development Policies","18403857102062685715","1995",3
" Measuring pedestrian accessibility","13308212332473531847","2007",8
"Lost in transportation: Information measures and cognitive limits in multilayer navigation","16928969780534061811","2016",12
" DUAL-AGENT SIMULATION MODEL OF THE RESIDENTIAL DEVELOPMENT PROCESS An institutional approach to explaining the spatial patterns of …","4405720373975020973","2014",7
" Le bassin de Castres-Mazamet: d'un bassin traditionnel au developpement par les tic?","16288039608747964610","2003",3
" Polycentrism, monocentrism och regionförstoring","10716085684258561158","",7
"Layering and parallel policy making–Complementary concepts for understanding implementation challenges related to sustainable mobility","857883029424462842","2017",11
" SOURCE (OR PART OF THE FOLLOWING SOURCE): Type PhD thesis Title Making planning support systems matter: improving the use of planning support …","3482581270284092718","2010",8
"Compact city and urban sprawl","3641647236381066313","2004",7
" PATHWAYS project","8933763129689700374","2015",7
" Le territoire: histoires en deux langues. A bilingual (his-) story of territory","11628006072732656639","1999",10
"Sustainability assessment of urban policy scenarios: analysing the impacts of land use-transportation interaction in the Lisbon Metropolitan Area","9778757962148862358","2009",7
"The effects of the land use system on travel behavior: a structural equation modeling approach","2854877404907680179","2007",7
" Logistic growth and ergodic properties of urban forms","17741855278107084541","2015",12
" Women's Mobility: Setbacks in Socio-Spatial Utopia in the Slums of Santiago de Chile","11100336936448256745","2015",3
" Impactos sociales y económicos de las infraestructuras de transporte viario: estudio comparativo de dos ejes, el Eix Transversal de Catalunya y la Carretera …","1944227746968804871","2008",3
"Self-organization versus top-down planning in the evolution of a city","9700263957855262929","2013",12
"Développement durable","5590051480402649342","2016",10
"Integration in Dutch planning of motorways: From “line” towards “area-oriented” approaches","10624536274858137064","2012",11
"The benefits of a high-resolution analysis of transit accessibility","10382024074539389452","2017",8
"Centrality maps and the analysis of city street networks","16840616738077928538","2011",12
"An ex-post evaluation framework for BRT and MRT in Mexico: A study on the impacts of Bus Rapid Transit and Mass Rapid Transit in Mexico City","3590098667373605957","2014",8
"Modeling, analysis, and simulation of the co-development of road networks and vehicle ownership","7777124275202714451","2016",12
"Alteração das acessibilidades e dinâmicas territoriais na Região Norte: expectativas, intervenções e resultantes","5234100245665640992","2001",7
" МАТЕМАТИЧЕСКОЕ МОДЕЛИРОВАНИЕ РАСПРЕДЕЛЕНИЯ ТРАНСПОРТНЫХ ПОТОКОВ","7208848088060693769","",12
"19 The regionalization of maritime networks","7924871964134816985","2015",12
" Land use around metro stations: A case study","13721683633893541767","2012",7
"Le corridor de transhumance au Sahel: un archétype de territoire multisitué?","2111975904904287978","2013",10
"'Territorial deregulation': local authorities at risk from technical networks","18004682924003468441","2000",10
" GLOSSARY OF ACTION TU1002","13095699574374399363","2014",8
"The evolution and complexity of urban street networks","8683429735111962612","2014",12
"L'insertion de Valence dans le corridor ferroviaire méditerranéen","14692772238505946674","2011",10
"Accessibility impacts of tod experiences in European metropolitan areas","3849280211612921884","2014",8
"Influence on pedestrian commuting behavior of the built environment surrounding destinations: A structural equations modeling approach","5266761281318557124","2016",11
" Governance screening of global land use","16943380295592033321","2013",7
"Planar growth generates scale-free networks","4719045203489142844","2016",12
"Forecasting Transportation Network Evolution and Performance under Existing and Alternative Transportation Planning Processes","953634491880055155","2011",12
"Transport in spatial models of economic development","17803089543660362309","2011",8
"Geographies of transport II Reconciling the general and the particular","7342079076142201887","2016",12
"Planning for land-use and transportation alternatives: towards household activity-based urban modeling for sustainable futures","8221055331647994270","2015",7
"Traffic performance on quasi-grid urban structures","8662557117682974782","2014",12
"Réseaux et territoires-significations croisées","6976723567084959555","",10
"Allometry in the syntax of street networks: evolution of Adriatic and Ionian coastal cities 1800–2010","11436961746331504622","2014",12
"L'invention de la mobilité quotidienne. Aspects performatifs des instruments de la socio-économie des transports","10382420622495578121","2013",12
" 城市空间结构对碳排放影响的研究进展","4239221343461450557","2012",7
"Quelle géographie des TIC dans les espaces en développement?","860655593210137168","2010",10
"Grandi infrastrutture e sistemi locali. Il valore aggiunto territoriale delle infrastrutture di trasporto","11784772658147061269","2002",3
" Task Complexity and Time Pressure: Impacts on activity-travel choices","5652033998845035407","2014",8
"Using connectivity for measuring equity in transit provision","13800726846045802907","2014",8
" A GIS-Based Evaluation of the Effectiveness and Spatial Coverage of Public Transport Networks in Tourist Destinations","8876107652608886401","2017",8
"A blueprint for strategic urban research: the urban piazza","7027619442267066805","2014",7
"Beyond the case study dilemma in urban planning: using a meta-matrix to distil critical success factors in transit-oriented development","8177270969382605188","2014",12
" Dossier Metodologías y nuevos retos en el análisis de la movilidad y el transporte: presentación","9167290521131363915","2013",3
" Consommation d'énergie et mobilité quotidienne selon la configuration des densités dans 34 villes européennes.","735173153081046844","2011",5
" Compagnies low cost européennes et aéroports secondaires: quelles dépendances pour quel développement régional","7016684318745632379","2005",6
"A geographical and multi-criteria vulnerability assessment of transportation networks against extreme earthquakes","8696740335797812041","2016",12
"Train station area development mega-projects in Europe: Towards a typology","8166054049138184765","2012",11
"Exploring the evolution of London's street network in the information space: A dual approach","5258567781340918808","2014",12
" Measuring Transit Oriented Development","5419623782940175896","2013",11
" Mobility and Urban Planning Integration at City-regional Level in the Design of Urban Transport Interchanges (EC FP7 NODES Project–Task 3.2. 1.)","10483084205655730361","2014",7
" La grande vitesse ferroviaire et la transformation spatiale urbaine: le cas de Saragosse (Espagne)","3145299573930625843","2015",3
" Geographische Mobilitäts-und Verkehrsforschung","14459125109846626223","2009",6
"Evaluating walkability: a capability-wise planning and design support system","18446684160031522159","2015",8
"Le poids du réseau dans, ou contre le projet urbain? L'exemple de deux projets majeurs dans la région de Montréal","10236579770955975567","2005",10
" La circulation, la ville et l'urbanisme: de la technicisation des transports au concept de mobilité.","12706083585658184642","2012",9
"A network governance approach to transit-oriented development: Integrating urban transport and land use policies in Urumqi, China","9284884965506661913","2016",11
"Territoire multisitué, complexité territoriale et postmodernité territoriale: des concepts opératoires pour rendre compte des territorialités contemporaines?","16431322026568576400","2013",10
" De l'impact du TGV sur deux quartiers de gare: Nancy Grand Coeur et Metz Amphithéâtre","8014623785041430436","2010",3
" Tourism and high speed rail in Spain: Does the AVE increase local visitors?","12423939086534402901","2015",3
" Transit Oriented Development: Making it Happen","9864639914667389281","2016",11
"The Spatial Effects of High Speed Rail on Intermediate Cities in China–A Case Study of Beijing-Shanghai Express Railway","13272499523585687676","2014",11
"Principles of transport economics","8265179959978466491","2004",1
"Measuring urban job accessibility with distance decay, competition and diversity","13996418993115289107","2013",8
" EUROPEAN COMMISSION SEVENTH FRAMEWORK COOPERATION WORK PROGRAMME","18435636563853341860","",3
" Accessibility in the Amazon region through the water transportation","14987613551739757038","2013",8
" Future urban sustainable mobility","3979334322105037543","2003",11
"Information, communication, travel behavior and accessibility","745180896897521348","2013",8
" Une place marchande cosmopolite","5981116840905408334","2004",10
"Energy analysis of the built environment—A review and outlook","16491000149379045650","2015",7
" Le cas de l'Alsace. Une petite région transfrontalière agissante","13131436603858759979","2006",10
" Public urban transport, travel behaviour and social exclusion–the case of Santiago de Chile","3180380419036719116","2010",10
"Model-based design of integrated production systems: a review","14315297279329397229","2011",12
" School of Architecture and Planning University of the Witwatersrand Johannesburg South Africa","815966486247241037","",11
"Spatiotemporal dimensions of modal accessibility disparity in Boston and San Francisco","15013689319802134642","2009",8
"A multi-criteria approach of assessing public transport accessibility at a strategic level","12766179439865280970","2016",8
"Monte Carlo tests of small-world architecture for coarse-grained networks of the United States railroad and highway transportation systems","17062146062855934311","2015",12
"Spatial science and network science: Review and outcomes of a complex relationship","13563164485041313186","2014",12
"Evaluación de efectos territoriales: accesibilidad y medio ambiente debidos al PEIT en Castilla y León","11562916067460829950","2006",8
"Le rôle de l'expertise économique dans l'élaboration des politiques alpines de transport et du projet Lyon-Turin: vers l'émergence d'un espace alpin?","14387196272921224315","2009",10
" Representación cartográfica de redes viarias e indicadores de accesibilidad para series cronológicas amplias: el caso de la España peninsular 1960-2014","3659342722273133934","",8
"Making land use–Transport models operational tools for planning: From a top-down to an end-user approach","13273055437230039125","2016",7
"Measuring the gap between car and transit accessibility: estimating access using a high-resolution transit network geographic information system","1621078690210539012","2010",8
"Accessibility appraisal of land-use/transport policy strategies: More than just adding up travel-time savings","14000107062284798085","2010",8
"Substitutes, Complements and Network Effects in Instant Messaging Services","8819923540058762397","2016",12
"Spatial impacts of high-speed railways in China: a total-travel-time approach","10535407805498447804","2013",8
"Urban Heartbeats (Daily Cycle of Public Transport Intensity)","7172136323556867009","2015",12
"Le tourisme de désert en Adrar mauritanien: réseaux «translocaux», économie solidaire et changements sociaux","6472327917792520002","2006",10
"Making accessibility analyses accessible: A tool to facilitate the public review of the effects of regional transportation plans on accessibility","17904946381313765913","2013",8
"Land Use Mix and Pedestrian Travel Behavior: Advancements in Conceptualization and Measurement","1611856316853975551","2017",7
" Rethinking of communication requests, routing, and navigation hierarchy on complex networks-for a biologically inspired efficient search on a geographical …","12885884878711298978","2012",12
"Economic and equity evaluation of Delhi metro","968006116417615859","2009",8
" Recherche: Enjeux spatiaux, économiques et politiques des scénarios de mobilité durable à l'horizon 2050","14413913505983317087","2013",3
" A GEOPOLÍTICA EA ANÁLISE DOS CONFLITOS TERRITORIAIS LOCAIS NAS CIDADES PORTUÁRIAS","13776057227503908029","",3
" Accessibility analysis as an urban planning tool: Gas station location","10421461897640888043","2014",8
"Spatial networks","2281355390010472193","2011",12
"La coordination du transport et de l'aménagement à l'heure des projets d'agglomération suisses: la régionalisation de la planification à Berne, Genève, Lausanne et …","13734064920699160056","2015",9
"New routes and airport connectivity","10318163121858734080","2011",12
"Metros as Biological Systems: Complexity in Small Real‐life Networks","3006242725222073667","2013",12
"Ex-Ante evaluation of mega-projects: methodological issues and cost-benefit analysis","2260866684777524588","2008",1
"Regional airports and the accessibility of mountain areas: networks, importance and contribution to development","5615827984438394141","2010",3
" M@ ppemonde","12762314450366333208","",3
" Acteurs et pratiques spatiales des dessertes terrestres portuaires: axes ou réseaux européens?","13007425855608885800","2004",10
"Accessibility modeling and evaluation: The TIGRIS XL land-use and transport interaction model for the Netherlands","13076030584230478433","2015",8
"A GIS-based pedestrian network model for assessment of spatial accessibility equity and improvement prioritization and its application to the Spokane public transit …","10851212591985336013","2014",8
" Movilidad cotidiana y sostenibilidad, una interpretación desde la geografía humana","14631262483845067710","2009",3
"Development of rail infrastructure and its impact on urbanization in the Randstad, the Netherlands","9380287044365237791","2015",7
" Local Power, Territory, and Institutions in European Metropolitan Regions","4927106185553024288","2002",3
" Transit-oriented development","668228029341017726","2012",11
"Quantifying the robustness of metro networks","14884492693587849089","2015",12
"Nodos, redes y áreas de influencia ferroviaria en la articulación territorial de la provincia de Sevilla","14050075601451169563","2013",3
"Modeling metro users' travel behavior in Tehran: Frequency of Use","15591859747748947447","2016",11
"Mobilités résidentielles et professionnelles des salariés en France: entreprises, marchés et territoires, une articulation en tension","2578697925507546653","2014",10
" Spatial Constraints and Topology in Urban Road Networks","10328408511372811815","2016",12
"Urban simulation with alternative road pricing scenarios","13252419679049164410","2015",7
"Dutch planning policy: The resurgence of TOD","6398921068606412578","2014",7
"Efficient data reporting in intelligent transportation systems","8768373229297939314","2016",12
"Une méthode d'évaluation géolocalisée de l'insertion des projets routiers dans les territoires et de choix de variantes","3591118382696555551","2011",8
"Land use as a sustainability indicator for Arab cities","16717937584781752542","2010",7
" MESURE DE DIVERSES EXPRESSIONS DE L'ÉTALEMENT URBAIN À L'AIDE DE DONNÉES FUSIONNÉES D'ENQUÊTE TRANSPORT ET DE …","2739986310523742818","2003",7
"Optimal Location of Access Points in Controlled Entry Transportation Networks","2853505230682307231","2011",2
"Generating and analyzing spatial social networks","11199941156389225036","2016",12
" 中国干线公路网络联结的城市通达性","15660295673112971556","2005",8
" Dottorato di ricerca “Qualità della vita nella società dell'informazione”","1791491647843895857","",7
" La métropole Rhin-Rhône: vers l'émergence d'un territoire?","16154804219970121451","2008",3
" Future urban sustainable mobility-Implementing and understanding the impacts of policies designed to reduce private automobile usage","3094387111694522314","2005",11
" Recent advances and applications in accessibility modelling","7021958704932461552","2015",8
" ASSESSING CLIMATE VALUE OF CYCLING UNDER DIFFERENT URBAN FORMS OF DUTCH CITIES","8098798151909416067","2012",7
" Maritime networks: spatial structures and time dynamics","694833074088507840","2015",12
" QUEL EST L'IMPACT LOCAL D'UN GRAND EQUIPEMENT CULTUREL? APPROCHE TERRITORIALE APPLIQUEE AU CAS DU CENTRE POMPIDOU METZ","17109560185883742094","",3
" Mobilidade e transporte em áreas urbanas: o caso da área metropolitana de Lisboa","9127414421834725031","2007",7
" Ökad cykling: Professionella utmaningar och hinder i den lokala transportplaneringen","487573826784214756","2013",7
" Les enjeux territoriaux du TCSP de la Martinique","14740824277124521451","2012",10
"Network development under a strict self-financing constraint","18105830825200012482","2012",12
"Improvising intermodality and multimodality. Empirical findings for Lomé, Togo","17040953929966782799","2015",10
"Why retailers cluster: an agent model of location choice on supply chains","14351467092924630850","2011",12
"The “new urban Europe”: global challenges and local responses in the urban century","16353751735885546433","2013",7
" Validation of a microscopic model for spatial economic effects of transport infrastructure","10246938733795535598","2007",2
"A dynamic framework on travel mode choice focusing on utilitarian walking based on the integration of current knowledge","10814589534491235647","2016",8
"Overview of land use transport models","3647216975258379343","2004",7
"促进城市交通与土地利用协调发展的对策","6100205458448651635","2006",7
" AN EVALUATION OF TRANSPORTATION NETWORK ROBUSTNESS AGAINST 2 EXTREME FLOODING: A GIS BASED APPROACH 3","7704210975874790472","2017",12
"Uncovering regional characteristics from mobile phone data: A network science approach","11025724869622861514","2016",12
" Marketing territorial","5404270449386197326","2008",3
" Les échelles du fret. Géographie des lieux, géographie des flux","1899408992305232742","1999",10
" Les effets du tramway sur la fréquentation du transport public. Un bilan des agglomérations françaises de province","5401795589801901345","2012",3
" Les incidences du système de transport sur l'ouverture des zones rurales isolées. Le cas de la Kabylie (Algérie)","7988634507087177661","2008",10
" De drijvende kracht van mobiliteit","6059832483027176219","",7
"Analyzing the maritime transportation system in Greece: a complex network approach","8654083840057129168","2015",12
"城市交通与城市空间演化相互作用机制研究","2316831058780832126","2007",7
"Cities and flows: re-asserting a relationship as fundamental as it is delicate","10775370070394521374","2013",12
" Transit oriented development: Making it happen","3381303848443458564","2012",11
"13. Le réseau des villes-centres de Rhône-Alpes, acteur d'une nouvelle construction du territoire régional","16428236025972284231","2001",10
"Rapport final du projet Harmonie-cités (ANR Corpus et Outils de la Recherche en SHS édition 2007)","14738539401970560787","2011",5
" Airports and territory: emergence of a new strategic actor in the air transport system","10066667066213814907","2010",10
"Accessibility and centrality for sustainable mobility: regional planning case study","5893678455708303778","2012",8
"Evolving narratives of low-carbon futures in transportation","7338707183938524268","2016",7
"Migrants dans la ville: une étude socio-anthropologique des mobilités migrantes à Salamanque","1200329684266955010","2010",10
"Business networks and new distribution methods: the spread of franchises in Spain","11678481233695053844","2000",4
"Modéliser l'efficacité d'un réseau","8072006608038335208","2010",5
"Argentine ants (Linepithema humile) use adaptable transportation networks to track changes in resource quality","14905498154027630952","2017",12
" City planning related to the completion of the new high speed line in Rennes, Brittany. The unexpected competition between central projects and peripheral …","5986204299177276751","2016",3
"Géographie de zoonoses en Thaïlande: de la distribution des rongeurs, vecteurs et hôtes, au risque de transmission","15258136024719739326","2007",10
"Crack STIT tessellations for city modeling and impact of terrain topology on wireless propagation","4234941590824512589","2014",12
"Innovation in Urbanism Thinking: Spectrum and Limits","17244586063354756565","2008",10
"Evidence-Based Transit and Land Use Sketch Planning Using Interactive Accessibility Methods on Combined Schedule and Headway-Based Networks","14514110751770411342","2017",8
"Transport and Logistics Models for Sustainability","17616977900722926516","2015",7
"How suitable is CBA for the ex-ante evaluation of transport projects and policies? A discussion from the perspective of ethics","13109288145468991056","2012",8
"Topological evolution of surface transportation networks","15049090676952779807","2009",12
" Las nuevas tecnologías, el individuo y la sociedad","12957201545713096838","",10
"Le rôle des outils de coordination urbanisme-transports collectifs dans la fabrique politique urbaine","17885757332356950366","2015",9
"Manifestation of Coupled Geometric Complexity in Urban Road Networks under Mono-Centric Assumption","13457242146104602775","2015",12
"Population-driven urban road evolution dynamic model","10072997421255555785","2016",12
" Promenade dans les cartes de villes-Phénoménologie mathématique et physique de la ville-une approche géométrique","18182354859988893377","2012",12
"Espaços violados: uma leitura geográfica e psicossocial da violência sexual infanto-juvenil na área urbana de Manaus-AM (2006-2010)","6776884968742492246","2011",10
"Espaces à enjeux et effets de réseaux dans les systèmes de risques","7484006953325131855","2013",10
" A multi-agent planning support-system for assessing externalities of urban form scenarios: Results of case studies","15637087931784069913","2010",7
"Intrametropolitan location of business establishments: Microanalytical model for Hamilton, Ontario, Canada","16854327113392245467","2009",2
" EL ESTUDIO DEL PAPEL TERRITORIAL DE LOS INTERCAMBIADORES DE TRANSPORTE: REVISIÓN Y PROPUESTA METODOLÓGICA","4732225323263833387","",11
" Measuring the Accessibility of Public Transport: A Critical Comparison Between Methods in Helsinki","8957226815446416820","2015",8
"Strengths and weaknesses of accessibility instruments in planning practice: technological rules based on experiential workshops","16863001455369592741","2016",8
" 长江三角洲旅游景区布局适宜性评价","1470277919663187317","2013",8
"The Spatial Interactions Using the Gravity Model: Application at the Evaluation of Transport Efficiency at Constantine City, Algeria","6525883085956744106","2015",7
"VULNERABILITY OF COMPLEX NETWORKS AND URBAN TRANSPORTATION APPLICATIONS: A LITERATURE REVIEW","9365015606520677777","2014",12
"城市交通与土地利用的相互作用机制研究","7663869816948801225","2006",7
" Transport and Environment in Sub-Saharan Africa","5999013469560282693","2012",3
"高速铁路与城市规模扩张——基于中国的实证研究","10388502688825435207","2014",3
" Using accessibility measures: a test case in Montréal, evaluating the impacts of transportation plans.","6797834289801466144","",8
"A high resolution land use/cover modelling framework for Europe: introducing the EU-ClueScanner100 model","13010459908833243940","2011",8
"Lignes ferroviaires à grande vitesse et dynamiques locales: une analyse comparée de la littérature","16696467751522576373","2010",3
" Transport investment and economic performance: Implications for project appraisal","14504103592657951672","2014",8
" Infrastructures de transport, densification et étalement urbains: quelques enseignements de l'expérience nantaise","17998228171206049481","2007",3
"Overcoming barriers to the implementation of alternative fuels for road transport in Europe","13688954267369476023","2008",7
"Ein integriertes Verkehrsnachfrage-und Bewertungsmodell","17802875989888088883","2011",7
"Accessibility to essential services and facilities by aged population in the local government area of Monash: a GIS-based case study","12663645481761428246","2013",8
" A temporal GIS for exploring land use and transportation interactions","13511767142643578713","",7
"Putting Territory to the Test of Reversibility","6653671502213313712","2016",10
" 北京市小汽车通勤可达性变化及驱动因素分析","11764310149289269886","2014",7
"City delineation in European applications of LUTI models: review and tests","2068449679322150972","2017",7
" Pour une géographie processuelle: géo-anthroposystème et logique ternaire","8211363822681530233","2016",10
"Examining the impacts of socio-economic factors, urban form and transportation development on CO 2 emissions from transportation in China: A panel data analysis …","3024709515024698661","2015",7
"Simulating spatial market share patterns for impacts analysis of large-scale shopping centers on downtown revitalization","14222220380413272279","2011",7
"Modeling the growth of transportation networks: a comprehensive review","15601704195970669873","2009",12
" Morphologie urbaine et mobilité dans la Communauté Urbaine de Strasbourg","15230857821784878973","2014",5
"Presos no círculo, prostrados no asfalto: tensões entre o móvel eo imóvel","15787132996674792556","2013",3
" Research progress and prospect on quantitative identification of urban hinterland area","2510331029873086167","2016",8
" A gestão estratégica dos hospitais na França: balanço e perspectivas","2627509129592338970","2010",10
" HIGH-SPEED RAILWAY DEVELOPMENTS AND CORPORATE LOCATION DECISIONS","143190057596563566","2003",7
"Hypergraphs and City Street Networks","6956130516589766306","2011",12
" M@ ppemonde","16644719973993238969","",6
