"Cognition and decision in multi-agent modeling of spatial entities at different geographical scales";"10320757074828977492";"2006";"The modeling of the dynamics of settlement systems can be developed at different geographical scales according to the theoretical framework which is chosen: the micro-level of the households and entrepreneurs, the meso-level of cities and regions, the macro-level of hierarchical and spatial structures. The underlying hypotheses and the links between these three levels are discussed in the case of a multi-agent system (MAS) approach. The question of which are the driving forces of change in a settlement system is raised. Then different ways for building hybrid models combining dynamics referring to different scales are discussed. I refer to the example of SimPop, a MAS model which simulates the emergence and the evolution of a settlement system on a period of 2000 years, in order to illustrate how a function of urban governance that ensures both cognitive and decisional capacities for the evolution of cities can be introduced in a model whose rules are principally built on meso-level regularities.";"Lena Sanders,"
"Selecting among five common modelling approaches for integrated environmental assessment and management";"17472739330915455751";"2013";"[Highlights] \n[::] We review five common integrated modelling approaches.\n[::] Model choice considers purpose, data type, scale and uncertainty treatment.\n[::] We present a guiding framework for selecting the most appropriate approach.\n\n[Abstract]\nThe design and implementation of effective environmental policies need to be informed by a holistic understanding of the system processes (biophysical, social and economic), their complex interactions, and how they respond to various changes. Models, integrating different system processes into a unified framework, are seen as useful tools to help analyse alternatives with stakeholders, assess their outcomes, and communicate results in a transparent way. This paper reviews five common approaches or model types that have the capacity to integrate knowledge by developing models that can accommodate multiple issues, values, scales and uncertainty considerations, as well as facilitate stakeholder engagement. The approaches considered are: systems dynamics, Bayesian networks, coupled component models, agent-based models and knowledge-based models (also referred to as expert systems). We start by discussing several considerations in model development, such as the purpose of model building, the availability of qualitative versus quantitative data for model specification, the level of spatio-temporal detail required, and treatment of uncertainty. These considerations and a review of applications are then used to develop a framework that aims to assist modellers and model users in the choice of an appropriate modelling approach for their integrated assessment applications and that enables more effective learning in interdisciplinary settings.";"Serena Hamilton,Alexey Voinov,Olivier Barreteau,Sondoss ElSawah,Holger Maier,Sakari Kuikka,Mark Borsuk,Hedwig van Delden,Anthony Jakeman,Hans Henriksen,Andrea Rizzoli,Rebecca Kelly Letcher,"
"Why retailers cluster: an agent model of location choice on supply chains";"14351467092924630850";"2011";"This paper investigates the emergence of retail clusters on supply chains comprised of suppliers, retailers, and consumers. An agent-based model is employed to study retail location choice in a market of homogeneous goods and a market of complementary goods. On a circle comprised of discrete locales, retailers play a noncooperative game by choosing locales to maximize profits which are impacted by their distance to consumers and to suppliers. Our findings disclose that in a market of homogeneous products symmetric distributions of retail clusters arise out of competition between individual retailers; average cluster density and cluster size change dynamically as retailers enter the market. In a market of two complementary goods, multiple equilibria of retail distributions are found to be common; a single cluster of retailers has the highest probability to emerge. Overall, our results show that retail clusters emerge from the balance between retailers' proximity to their customers, their competitors, their complements, and their suppliers.";"Arthur Huang,David Levinson,"
" Une théorie géographique des villes";"9332685664450147168";"2011";"« théorie évolutive des villes », qui\nconstruit une explication, du point de vue géographique,\nde leurs inégalités et de leurs différences en termes de\ntaille, de rayonnement et de profil socio-économique,\net qui autorise dans une certaine mesure d’en prévoir\nl’évolution\npag 5\n\n\nLa mise au point de bases de données comparatives\net l’observation plus rigoureuse des transformations\nsociales et économiques des villes sur des durées\nassez longues nous ont permis d’identifier des traits\ncommuns et des spécificités des trajectoires des villes\ndans l’espace abstrait de leur diversité socio-économi-\nque (Pumain & Saint-Julien, 1978) et d’en proposer\nune interprétation générale\np. 6\n\n\nQue dit une théorie géographique des villes ? Elle se\nfonde sur l’idée que les villes ne sont jamais isolées, mais\nse développent en relation avec de multiples réseaux,\nqui les ont progressivement rendues mutuellement in-\nterdépendantes. C’est en raison de la force de ces inter-\ndépendances que j’ai proposé l’expression de « système\nde villes » (Pumain, 1992).\np. 6\n\nDans la longue durée de\nl’histoire des sociétés humaines, les systèmes de villes\npeuvent ainsi apparaître comme une invention extrê-\nmement durable, un instrument adaptatif de gestion des\nressources et de contrôle des territoires et des réseaux.\np. 6\n\nLa fonction d’adaptateur\nsocial est cependant principalement une propriété émer-\ngente, qui résulte de processus auto-organisés constitués\nd’interactions entre de multiples acteurs, dans et entre\nles villes. Ces processus activent ensemble tous les do-\nmaines de la vie sociale, même si les interprétations les\nplus fréquentes insistent sur les considérations politiques\nou économiques.\np.6\n\nà l’échelle de la ville, sont bien identifiés des proces-\nsus d’organisation sociale du travail qui améliorent laproductivité, et qui rendent possible une accélération de\nl’innovation grâce à une fréquence accrue des interac-\ntions. Dans la théorie urbaine, nous donnons au terme\n« innovation » un sens très large et abstrait, qui recouvre\nl’ensemble des changements sociaux, technologiques\net culturels, intervenant dans la nature et l’organisation\ndes activités humaines.\np.7 \n\nLes fouilles archéolo-\ngiques ont très souvent mis en évidence dans les villes\nles plus anciennes la présence simultanée du temple, du\npalais et du marché (Weatley, 1971), attestant l’existence\ndès cette époque d’une complexité sociale « à la Veblen »\np. 7\n\nL’organisation urbaine se caractérise par la multiplica-\ntion des rôles sociaux, induisant une division sociale du\ntravail, qui à terme, lorsqu’elle est jointe à des formes\nnon exclusivement prédatrices de l’accumulation, per-\nmet d’augmenter la productivité. Les interprétations\néconomistes de « la » ville mettent ainsi l’accent sur des\néconomies d’échelle ou des économies d’agglomération\nou d’urbanisatio\np. 7\n\nLa mise en réseau des villes\npermet d’échapper aux limitations des ressources locales\net dans le même temps oblige par émulation à continuer\nl’innovation, dans la rivalité et la concurrence avec les\nautres villes. Par les échanges d’information qui s’opèrent\nentre les villes connectées en réseau, l’innovation circule\net devient motrice du développement urbain auquel elle\ns’identifie. En ce sens, les villes en systèmes remplissent\nla fonction d’adaptateur des territoires au changement\nsocial, technologique, économique ou culturel, qu’elles\nalimentent en permanence par les innovations qui se\ndéveloppent dans leurs réseaux (Figures 1 et 2).\n\n\nCette fonction d’adaptateur social historique est reconnue\nimplicitement par le fait que nous continuons d’employer\nle même mot, la ville, pour identifier des formes d’habitat\nplurimillénaires, et pour désigner des concentrations qui\nvont de quelques milliers à plusieurs dizaines de millions\nd’habitants – ces mégapoles procédant toutes d’entités\nurbaines antérieures bien moins grandes\n\n\nLa résilience des\nréseaux urbains est en effet très grande : les historiens du\nMoyen-Âge ont établi que, un siècle après la catastrophe de\nla Grande Peste qui a divisé par deux l’effectif de la popu-\nlation en Europe, non seulement les villes avaient retrouvé\nleur population antérieure, mais aussi dans leur ensemble\nle rang qu’elles occupaient dans la hiérarchie urbaine euro-\npéenne un siècle auparavant. Dès cette époque, les relations\nentre les villes étaient suffisamment nombreuses et suivies\npour que le redressement de chacune s’opère en synergie\navec celui des autres, la perturbation externe représentée\npar la catastrophe a perturbé la trajectoire de chaque ville\nsans modifier sensiblement l’organisation propre du sys-\ntème des villes, issue de sa dynamique concurrentielle.\n\n\ns’explique en fait par une co-évolution des villes extrê-\nmement proactive, par un processus concurrentiel fait\nd’imitation et d’anticipation pour la valorisation des\nrichesses localisées, dans lequel tous les acteurs urbains\nsont très généralement engagés.\n\n\ncompte des interactions entre les villes (Favaro, 2007 ;\nFavaro & Pumain, 2011), selon des cycles de diffusion\nhiérarchique des innovations, qui induisent une crois-\nsance des inégalités de taille entre les villes légèrement\nplus forte que celle prévue par ce modèle stochastique\n– ce qui est plus conforme aux observation\n\n\nAu cours du temps, ce que j’ai appelé une « croissance\ndistribuée », multiplicative, est ainsi répartie entre toutes\nles villes, qui dans un système très connecté se dévelop-\npent à peu près au même rythme, grâce au captage ou à\nl’adoption des innovations du moment, lesquelles sont\nvéhiculées par les multiples réseaux connectant les villes\nentre elles. Les innovations sont en général captées ou\nimpulsées dans un premier temps par les plus grandes\nvilles, qui possèdent par accumulation antérieure une di-\nversité d’activités et une complexité sociale favorisant la\nprobabilité d’émergence des innovations ou augmentant\nles capacités de l’adopter. Les activités innovantes sont\namenées à sélectionner ces localisations, bien qu’elles\nsoient en général plus coûteuses (en loyers, en rémuné-\nrations) parce qu’elles y trouvent les moyens (financiers,\nintellectuels) de se développer dans la période à hauts\nrisques où leur utilité sociale est incertaine. Leur succès éventuel engendre des profits élevés et donc une proba-\nbilité de croissance supérieure pour les grandes villes,\nbien que les coûts élevés associés et l’imitation par les\nautres villes entraîne assez vite une propagation, une\n« délocalisation » vers des villes plus petites et moins\ncoûteuses – assurant celles-ci de participer à la croissance\net à la modernisation de leurs structures, sans toutefois en\nretirer tout à fait autant de bénéfices. \n\n\nCelle-ci met en\navant la plus forte capacité des grandes villes à capter les\nbénéfices de l’innovation, qui sont plus importants dans\nles premiers stades, mais avec des coûts supérieurs, si\nbien qu’un processus de diffusion s’opère vers des villes\nde moins grande taille, où les coûts sont plus modestes,\nlorsque le produit ou le service ne rapporte plus autant\ncar sa production se banalise. Lorsque l’activité devient\nobsolète, elle n’est plus assurée que par des petites villes\nspécialisées. \n\nd’échelles supérieures : les états, mais aussi les\nréseaux bancaires ou commerciaux, puis les entreprises\nindustrielles et multinationales. Paradoxalement, ces\nconquêtes réalisées grâce aux villes leur ont faire perdre\nune grande partie du contrôle local qu’elles exerçaient\nsur leur évolution. L\n\n\nertes, les acteurs présents dans les villes sont\ntoujours en concurrence avec ceux des autres villes pour\nvaloriser l’investissement local, la richesse accumulée,\net capter les innovations. Mais les villes ont perdu\nl’exercice de nombreux pouvoirs (édicter des normes\npour les citoyens locaux, règlementer l’activité éco-\nnomique) qui ont été délégués à des acteurs contrôlant\nles territoires à des niveaux d’échelle supérieurs, états-\nnations ou entreprises en réseaux. \n\n\nCar il se trouve que les\nressorts les plus influents de la dynamique du système\ndes villes, c’est-à-dire la concurrence entre les villes et\nl’expansion historique des relations systémiques, sont\nplus que jamais activés par la mondialisation. Celle-\nci met en communication,\n\n\nLes réseaux des entreprises multinationales les moyens techniques de télécom-\nmunication tout comme les organisations politiques ou\nassociatives internationales et régionales participent de\ncette évolution. La force de ces logiques explique la\ndifficulté des tentatives de reprise de contrôle local pour\nen corriger les effets.\n\n\nCréer les condi-\ntions locales de qualité de vie et d’ambiance urbaines\nfavorables à l’attraction d’investissements, sans sacrifier\nl’adaptabilité de la ville aux innovations de l’avenir, re-\nquiert à la fois une bonne connaissance des circulations\ndans les réseaux mondiaux et une savante animation des\nsynergies locales\n\n\nEn d’autres termes, les\nsystèmes des villes sont des systèmes complexes, dif-\nficile à contrôler : les villes et les états pourront-ils en\ninfléchir la trajectoire ?\n\n\n";"D Pumain,"
" Modélisation prospective spatialisée à l'échelle locale: approche méthodologique";"17195122679964770654";"2008";"Le principal objectif de ce travail est d'élaborer une démarche méthodologique générique pour réaliser des scénarios prospectifs spatialisés à une échelle locale. Cette démarche, fondée sur la méthode des scénarios en prospective, se nourrit des apports méthodologiques utilisés en modélisation de systèmes complexes. Elle comprend quatre phases : la construction de la « base » des scénarios, l'élaboration des scénarios eux-mêmes, leur spatialisation et leur évaluation. Appliquée au contexte de la gestion de l'eau en Bretagne et plus précisément à la mise en place du SAGE du Blavet, elle est illustrée ici à travers un scénario exploratoire et un scénario normatif visant à évaluer l'impact potentiel de la politique agricole commune de 2006 et de l'agrandissement des exploitations agricoles sur l'évolution à moyen terme des modes d'usages des sols.";"T Houet,L Hubert-Moy,C Tissot,"
"Multi-Agent Systems for Urban Planning";"7793160565533369217";"2014";"Cities provide homes for over half of the world’s population, and this proportion is expected to increase throughout the next century. The growth of cities raises many questions and challenges for urban plan- ning including which cities and regions are most likely to grow, what the pattern of urban growth will be, and how the existing infrastructure will cope with such growth. One way to explore these types of questions is through the use of multi-agent systems (MAS) that are capable of modeling how individuals interact and how structures emerge through such interactions, in terms of both the social and physical environment of cities. Within this chapter, the authors focus on how MAS can lead to insights into urban problems and aid urban planning from the bottom up. They review MAS models that explore the growth of cities and regions, models that explore land-use patterns resulting from such growth along with the rise of slums. Furthermore, the authors demonstrate how MAS models can be used to model transpor- tation and the changing demographics of cities. Through these examples the authors also demonstrate how this style of modeling can give insights into such issues that cannot be gleamed from other modeling methodologies. The chapter concludes with challenges and future research directions of MAS models with respect to capturing the dynamics of human behavior in urban planning";"Andrew T Crooks,Amit Patel,Sarah Wise,"
"Quelles politiques territoriales pour inscrire l'Afrique dans la mondialisation?";"1861054158286333778";"2007";"L’aménagement du territoire en Afrique revient. À l’échelle locale, la décentralisation donne aux collectivités locales la responsabilité de l’aménagement de leur espace à travers la réalisation et la mise en œuvre d’un plan local de développement. Au niveau des États, les structures en charge de l’aménagement du territoire évoluent. L’aménagement du territoire sort du ministère du Plan pour se lier à de nouvelles préoccupations (l’environnement ou la décentralisation), pour être porté par des s (...)";"Christel Alvergne,"
"Land use–transport interaction modeling: A review of the literature and future research directions";"4649414176704982030";"2015";"The aim of this review paper is to provide comprehensive and up-to-date material for both researchers and practitioners interested in land-use-transport interaction (LUTI) modeling. The paper brings together some 60 years of published research on the subject. The review discusses the dominant theoretical and conceptual propositions underpinning research in the field and the existing operational LUTI modeling frameworks as well as the modeling methodologies that have been applied over the years. On the basis of these, the paper discusses the challenges, on-going progress and future research directions around the following thematic areas: 1) the challenges imposed by disaggregation—data availability, computation time, stochastic variation and output uncertainty; 2) the challenges of and progress in integrating activity-based travel demand models into LUTI models; 3) the quest for a satisfactory measure of accessibility; and 4) progress and challenges toward integrating the environment into LUTI models.";"Elisabete A. Silva,Ransford A. Acheampong,"
"Simulating sprawl";"14850041511135646881";"2006";"JSTOR is a not-for-profit service that helps scholars, researchers, and students discover, use, and build upon a wide range of content in a trusted digital archive. We use information technology and tools to increase productivity and facilitate new forms of scholarship. For more information about JSTOR, please contact support@jstor.org. Suburban sprawl, a relatively recent phenomenon, is among the most important urban policy issues facing con-temporary cities. To date, a well-accepted rationale has not been settled on for explaining and managing the causes of sprawl. Our contention is that consideration of geography is essential-that geographical explanations offer much potential in informing the debate about sprawl. Similarly, spatial simulation could support sprawl-related research, offering what-if experimentation environments for exploring issues relating to the phenomenon.";"Paul M. Torrens,"
"MetaZipf.(Re) producing knowledge about city size distributions";"4666332923344777654";"2016";"Zipf's law for cities is probably the most famous regularity in social sciences. So much that, a hundred years of publication later, its status is not clear: is it a law of social organisation? Is it an instrument of description of city size distributions? Is it an element of validation of geographical objects (cities and systems of cities in particular)? Empirical estimations of the rank-size parameters are very numerous and contradict each other. In this study, we present the results of a reproducible meta-analysis of the largest pool of papers regarding this issue, obtained from the collection of data made open and the construction of an online interactive application which allows the reader to explore this literature. We find that a large part of the variations observed in the measure of Zipf's coefficient is unnecessary as it comes from the choice of different technical specifications in the way cities are defined, whereas some of the current theories to explain the remaining share of variations are challenged by our results.";"Clementine Cottineau,"
" What resilience is not: uses and abuses";"8223507533296043839";"2012";"Concept à la mode, la résilience s’impose désormais tant dans les recherches académiques que dans les pratiques gestionnaires. La polysémie du terme nourrit de nombreux débats sur son utilisation et sa pertinence heuristique et opérationnelle. L’objet de cet article n’est pas de trancher dans ces débats mais de montrer, à partir d’un état de l’art pluridisciplinaire, qu’il y a incompatibilités entre certaines acceptions du terme. Ces incompatibilités soulèvent des questions théoriques, qui conduisent d’ailleurs certains chercheurs, en particulier en dehors de la cindynique, à rejeter l’utilisation du terme. L’analyse du concept fait également émerger des écueils méthodologiques. Ces derniers sont manifestes lorsque l’on cherche à traduire la théorie en termes opérationnels. La résilience apparaît en effet comme une réponse prometteuse aux difficultés récurrentes rencontrées dans la gestion du risque. Or, elle ne les résout que partiellement et en suscite de nouvelles. Enfin, sa mise en œuvre comporte des risques éthiques et politiques. L’injonction à la résilience qui semble s’imposer jusqu’à l’échelon international, implique en effet un certain nombre de présupposés moraux et idéologiques, qui ne sont pas toujours clairement énoncés mais qui posent problème.";"Magali Reghezza-Zitt,Serge Lhomme,Samuel Rufat,Antoine Le Blanc,Géraldine Djament-Tran,"
"Frontline soldiers of globalisation: Port–city evolution and regional competition";"7674974196949636205";"2006";"This paper is an empirical attempt to measure the relative concentration of port-city functions in the context of globalisation. It reviews a number of urban and port issues regarding their complementary and contradictory aspects about the evolution of port cities. The main purpose is to verify how port function is more or less important to local economies, compared to other functions, through a temporal and global approach. Based on a matrix of port-city centrality and intermediacy, the main indicators available for international comparison are urban population and container throughput. An analysis of 653 places between 1970 and 2005 period is provided, using the relative concentration index proposed by Vallega. The appropriate geographical scale to measure the relative evolution of port cities at a global level is discussed. Results tend to question previous models which consider functional and spatial separation between the city and its port as an ineluctable process. The port-city evolution appears to be gradual rather than linear or chaotic, and in many cases largely influenced by regional factors and local strategies";"Sung Woo Lee,César Ducruet,"
"Multiscale optimization for the management of runoff risks in agricultural watersheds";"3860920321934236702";"2007";"This paper presents a novel combined optimization approach to the problem of runoff risk management in agricultural watersheds. Starting with important rains, the runoff risk increases according to the agricultural activities practiced by farmers on their parcels of land. To minimize the risk, we propose to optimize the distribution of crops on the parcels. The redistribution must take into account a number of agronomic, economic, and hydrologic constraints. Two criteria allow the estimation of the runoff risks. On the scale of the digital terrain model, a cellular automaton evaluates a global criterion at the watershed outlet. At the scale of the parcels, a local criterion evaluates the modification of risks generated by a variation of crops on two parcels. We compare the results of these two criteria on the watershed of Villers-Ecalles, Haute Normandie, France.";"Wassim Jaziri,"
"Urban geosimulation";"5332568520899663060";"2012";"The field of geosimulation represents one of the most innovative attempts to revitalize the usefulness and application of spatial modeling. With its generative emphasis on micro-dynamics of complex systems and its flexible treatment of space, time, pattern, and process, it marks a significant departure from traditionally employed coarse, static approaches. The primacy of geography in geosimulation also represents a departure for spatial simulation from its reliance on modeling methods borrowed from economics and physics, which were often ported to spatial applications because of tractability, but without consideration of the suitability of the fit. Research in geosimulation, while still nascent in its development, has been particularly active in urban applications, where the technique has considerably expanded the range of questions and ideas that can be explored in simulation. This chapter reviews the origins of urban geosimulation, discusses the state-of-the-art relative to urban applications, and speculates about potential future avenues of inquiry in the field.";"Paul Torrens,"
" Sémantiques de la métropolisation";"13954859385634984058";"2000";"Force est de constater que si l'emploi du terme de métropolisation se répand rapidement, une impression de flou persiste quant à sa définition. Phénomène économique ? Processus spatial? Parce qu'il s'agit certainement moins d'une question théorique ou épistémologique que d'un enjeu majeur pour la compréhension, la gestion et l'aménagement des espaces urbanisés, il semble opportun de faire le point, même partiellement, sur la thématique de la métropolisation. Et si, à l'arrivée, elle apparaît encore comme un champ en cours de défrichement, si on est encore loin de pouvoir raccorder observation et théorie, l'importance des problématiques qu'elle réactive ou qu'elle soulève devrait la placer demain au centre de la réflexion géographique.";"Stéphane Leroy,"
" Integration of agent-based and cellular automata models for simulating urban sprawl";"12340198797557898426";"2004";"Simulations using the CA technique in geo-spatial modelling have been attempted in the recent times. However it is seen that CA models do not address the external driving factors that are also responsible for the dynamics involved directly. In order to confront the limitation of the CA models not interact- ing with the externalities driving the process, the integration of agent-based models over a CA model is more appropriate. Hence, the current research is aimed at the development of framework for inte- gration of CA and agent-based models for simulations. For enabling the efficient integration of the CA models and agent-based models at appropriate scales in space and time, the research outlines the framework for undertaking such simulations. This is suggested using the proposed Geo-Spatial Ana- lyser for space variant simulations and incorporating the HLA framework for time variant simulations. The urban sprawl dynamics is considered for demonstrating the prototype of an agent-based model exhibiting radial urban sprawl. This reveals the pattern of growth that takes place under different sce- narios. For the application of agent-based and cellular automata models for a real situation, the case of Mangalore city, Karnataka, India is considered and applied. The Mangalore city is currently experi- encing high rates of urbanisation as evinced from the study. For a scenario of an infrastructure initia- tive like the creation of a ring road, the implications of this are depicted using the combination of agent-based and CA models. The simulations reveal the nature of likely growth in the region due to infrastructure initiative. This work has contributed in the development of the framework for integra- tion of agent-based models and the CA models for undertaking geo-spatial simulations. The case of urban sprawl dynamics was considered and demonstrated using the combination of agents-based models with the CA model for visualising the patterns of growth in conjunction with the drivers of sprawl.";"H S Sudhira,"
"Land use change modelling: current practice and research priorities";"17135166400595510654";"2004";"Verburg, P.H., Schot, P.P., Dijst, M.J. and Veldkamp, A. (2004a) Land use change modelling: current practice and research priorities. GeoJournal, 61: 309–324.";"P.H. Verburg,M.J. Dijst,A. Veldkamp,P.P. Schot,"
" A modular modelling framework for hypotheses testing in the simulation of urbanisation";"15591873270705667361";"2015";"In this paper, we present a modelling experiment developed to study systems of cities and processes of urbanisation in large territories over long time spans. Building on geographical theories of urban evolution, we rely on agent-based models to 1) formalise complementary and alternative hypotheses of urbanisation and 2) explore their ability to simulate observed patterns in a virtual laboratory. The paper is therefore divided into two sections : an overview of the mechanisms implemented to represent competing hypotheses used to simulate urban evolution; and an evaluation of the resulting model structures in their ability to simulate—efficiently and parsimoniously—a system of cities (between 1000 and 2000 cities in the Former Soviet Union) over several periods of time (before and after the crash of the USSR). We do so using a modular framework of model-building and evolutionary algorithms for the calibration of several model structures. This project aims at tackling equifinality in systems dynamics by confronting different mechanisms with similar evaluation criteria. It enables the identification of the best-performing models with respect to the chosen criteria by scanning automatically the parameter space along with the space of model structures (the different combinations of mechanisms).";"Paul Chapron,Sébastien Rey-Coyrehourcq,Clémentine Cottineau,Denise Pumain,Romain Reuillon,"
"A multi-agent model and Tabu search optimization to manage agricultural territories";"2559078223841496926";"2006";"This paper proposes a multi-agent model to manage agricultural territories in order to reduce damage caused by runoff and floods processes. The proposed approach consists in optimizing the distribution of crops in a territory based on a multi-agent optimization approach. A group of agents represents each type of crop. The objective of an agent group is to occupy a total surface of parcels to achieve its objectives of production while reducing the value of risk for the whole watershed. Some agronomic, economic and hydrologic constraints restrict the behavior of agents and must be satisfied during the optimization process. The value of runoff risk is evaluated by a spatial hydrological model at the level of the Digital Terrain Model. Three optimization strategies based on Tabu search are developed and tested using real data. They provide satisfactory solutions in various computation times.";"Thierry Paquet,Wassim Jaziri,"
"Learning Urban Cellular Automata In A Real World";"773437823483910875";"1998";"Learning C.A. is a cellular automaton coupled with a classifier system, in order to discover the transition rules for the automaton from experimental data. This new model is applied for the first time to a real urban system. The paper discusses the problem of applying C.A. to an urban system in a realistic way, and it presents the first results obtained with the model.";"Antonio Colonna,Giovanni A Rabino,Silvana Lombardo,Lorenzo Papini,Vittorio Di Stefano,"
"Simulation as narrative: Contingency, dialogics, and the modeling conundrum";"8331151994302487619";"2014";"In this paper, we will cast a critical eye on the practice of simulation modeling in archaeology, focusing on some of the unwritten assumptions underpinning currently popular agent-based approaches. We shall suggest the need for (1) a better integration with the basic tenets of complexity theory, (2) a stronger focus on epistemological issues, rather than on technological/methodological preoccupations, and (3) a distributed ecology of models functioning as an exploratory research laboratory. In essence, we argue for a more discursive, dialogic approach that places modeling in the arena of narrative construction, rather than the pursuit of some representation of "reality." © 2014 Springer Science+Business Media New York.";"James McGlade,"
"Evolving optimal spatial allocation policies for complex and uncertain environments";"12107359919532189525";"2014";"© Springer-Verlag Berlin Heidelberg 2014.Urban green spaces play a crucial role in the creation of healthy environments in densely populated areas. Agent-based systems are commonly used to model processes such as green-space allocation. In some cases, this systems delegate their spatial assignation to optimisation techniques to find optimal solutions. However, the computational time complexity and the uncertainty linked with long-term plans limit their use. In this paper we explore an approach that makes use of a statistical model which emulates the agent-based system’s behaviour based on a limited number of prior simulations to inform a Genetic Algorithm. The approach is tested on a urban growth simulation, in which the overall goal is to find policies that maximise the inhabitants’ satisfaction. We find that the model-driven approximation is effective at leading the evolutionary algorithm towards optimal policies.";"David W. Corne,Marta Vallejo,Verena Rieser,"
"Intelligence artificielle et agents collectifs: le modèle EUROSIM";"5044199515963876809";"2007";"EUROSIM est un modèle multi-agents conçu pour simuler l'évolution à moyen terme du système des villes européennes. Les agents sont des entités collectives, les grandes villes caractérisées par leur taille et leur fonction dans le système des villes. Le succès de leurs interactions (échanges économiques modulés par des relations de proximité ou de réseau) détermine leur dynamique relative. Des outils d'analyse multiscalaire sont présentés en aide au calibrage et pour interpréter les sorties du modèle.";"Hélène Mathian,Benoît Glisse,Denise Pumain,Lena Sanders,Jean Marc Favaro,"
" Long-term dynamics of European towns and cities: towards a spatial model of urban growth";"8062352965310603796";"2000";"The aim of the study is to elaborate a model in the framework of self-organisation theory which would describe how interactions between individual towns and cities can produce macro-geographical structures and dynamics at the scale of a continental urban system. Simulations have been made using a statistical model of urban growth in a system of cities (the Gibrat's model).Results however show systematic discrepancies with observations. Coming back to empirical features of urban dynamics on a very long term and for a very large set of towns and cities (Europe, 1600-2000) brings new hypothesis which will be introduced in further formulations of the model.";"Hélène Mathian,Céline Rozenblat,Denise Pumain,Anne Bretagnolle,"
"Acentralité spatiale: de la centralité théorique au projet territorial";"9526239179785804922";"2008";"La centralité a souvent été définie théoriquement par des constructions mathématiques intégrant une forte part d'économie, voire reposant complètement dessus. De fait, elle est considérée comme un point d'équilibre dynamique. L'acentralité est un principe débouchant surla primauté de la construction politique de la centralité, et sur le rôle second de l'économie.";"Jacques Fache,"
"Knowledge-based simulation of settlement systems";"10541504006882936249";"2001";"A knowledge-based approach for estimating and predicting the population growth of a town according to its relative position in a settlement system is presented. This approach allows the explicit representation of hypotheses regarding the urban development process. It makes it possible to systematically test the effect of each of these hypotheses on the results. It also makes the comparison and combination of existing models easier. As a result, the tool we have developed is a combination of elementary models. This tool simulates the spatial effects of urban growth at different scales, from the local integration of peri-urban communes into urban areas towards the transnational competition between large metropolitan areas. ?? 2001 Elsevier Science Ltd. All rights reserved.";"L. Sanders,D. Pumain,C. Parisel,M. Page,"
"The future of urban systems: exploratory models";"7060804975662397154";"2009";"Urban systems are complex systems, mainly because of the non-linear\ngrowth processes that lead to very unequal concentration of population\nand activities in towns and cities over historical time. We have\nseen in Chapters~7 and~8 of this book that supralinear scaling relationships\nwere a distinctive feature of the structure and dynamics of urban\nsystems. At the end of Chapter~8, we have shown a few examples of\ntrajectories of the weight of individual cities relative to the system\nthey form. These trajectories show inflexions, or even reversals\nin trend, alternating periods of urban growth and prosperity in cities\nwhen an innovation cycle is located there and (at least relative)\ndecline and impoverishment when a former specialization cannot be\nso successful or even maintained in some urban locations. Because\ntheir sustainability depends mainly on the result of their interactions\nwith other places, cities are permanently submitted to the necessity\nof transforming themselves to improve their position in the system\nof cities.";"Hélène Mathian,Benoît Glisse,Denise Pumain,Anne Bretagnolle,Lena Sanders,"
"Villes et systèmes de villes dans l'économie";"14765726098773142739";"2006";"Les villes ont un rôle spécifique dans l'économie, par les diverses formes d'accumulation qui s'y expriment en rapport avec la centralité, et surtout par les relations qu'elles établissent entre des lieux éloignés, dans une dynamique de complémentarité des ressources et de concurrence pour l'innovation. La mesure de cette valeur ajoutée urbaine à la production des richesses est difficile. On en devine toutefois l'ampleur à travers l'analyse des coûts urbains et des principaux processus de leur financement, que ce numéro spécial de la revue d'économie financière a le mérite d'éclairer très précisément.";"D Pumain,"
"Cellular models of urban systems";"8245134539852632481";"2000";"Cellular automaton (CA) based models are increasingly used to investigate cities and urban systems. We discuss difficulties with this representation of human systems, and suggest that many modifications to simple CA introduced in modelling cities are responses to these problems. We propose a two-pronged approach to research. First, for operational model-building many variations on the CA theme are required and should be welcomed; and second theoretically motivated variations of the CA formalism are required so that the possible effects on model dynamic behaviour may be more systematically explored.";"David O'Sullivan,"
"A GIS-based irregular cellular automata model of land-use change";"1024549880156202307";"2007";"This study proposes an alternative cellular automata (CA) model, which relaxes the traditional CA regular square grid and synchronous growth, and is designed for representations of land-use change in ruralÿ - ÿurban fringe settings. The model uses high-resolution spatial data in the form of irregularly sized and shaped land parcels, and incorporates synchronous and asynchronous development in order to model more realistically land-use change at the land parcel scale. The model allows urban planners and other stakeholders to evaluate how different subdivision designs will influence development under varying population growth rates and buyer preferences. A model prototype has been developed in a common desktop GIS and applied to a rapidly developing area of a midsized Canadian city.";"Suzana Dragićević,Daniel Stevens,"
