"On the evolution of spatially distributed urban populations: Modelling and mathematical analysis";"2049536426260602029";"2009";"This paper deals with the construction and mathematical analysis of a new model for urban dynamics, which extends an initial one proposed by Y. Miyata and S. Yamaguchi in the context of a region of Japan. This new model includes spatial continuous structure and distinguishes two different time scales for the different processes taken into account: a slow one for the demography and a fast scale for the migration of individuals. Asymptotic behavior of solutions and stability of equilibria are established as a result of the combined action of demography and migration on population density and employment. ?? 2008 Elsevier Ltd. All rights reserved.";"E. S??nchez,M. L. Hbid,J. El Ghordaf,M. Langlais,"
" The Brazilian Urban System: the trajectories of Brazilian cities between general dynamics and specific peculiarities";"8976233563704048759";"2016";"This article analyzes the dynamic of Brazilian system of cities illustrating the growth of Brazilian population through its own historical peculiarities like internal and international immigration, industrialization, metropolization. Urban hierarchy is revealed by means of the Zipf’s law and Gibrat’s model is used to describe the mechanisms of urban growth. Deviations from this model were explained by studying the specific trajectories of five different classes of cities, on various time scales (from 1872 to 2010 and from 1960 to 2010). These deviations highlight different kinds of factors (political, economic, localization of resources and historical accidents) that shaped the Brazilian system during the last century.";"Cosmo Antonio Ignazzi,"
"Evolving optimal spatial allocation policies for complex and uncertain environments";"12107359919532189525";"2014";"© Springer-Verlag Berlin Heidelberg 2014.Urban green spaces play a crucial role in the creation of healthy environments in densely populated areas. Agent-based systems are commonly used to model processes such as green-space allocation. In some cases, this systems delegate their spatial assignation to optimisation techniques to find optimal solutions. However, the computational time complexity and the uncertainty linked with long-term plans limit their use. In this paper we explore an approach that makes use of a statistical model which emulates the agent-based system’s behaviour based on a limited number of prior simulations to inform a Genetic Algorithm. The approach is tested on a urban growth simulation, in which the overall goal is to find policies that maximise the inhabitants’ satisfaction. We find that the model-driven approximation is effective at leading the evolutionary algorithm towards optimal policies.";"David W. Corne,Marta Vallejo,Verena Rieser,"
"Intelligence artificielle et agents collectifs: le modèle EUROSIM";"5044199515963876809";"2007";"EUROSIM est un modèle multi-agents conçu pour simuler l'évolution à moyen terme du système des villes européennes. Les agents sont des entités collectives, les grandes villes caractérisées par leur taille et leur fonction dans le système des villes. Le succès de leurs interactions (échanges économiques modulés par des relations de proximité ou de réseau) détermine leur dynamique relative. Des outils d'analyse multiscalaire sont présentés en aide au calibrage et pour interpréter les sorties du modèle.";"Hélène Mathian,Benoît Glisse,Denise Pumain,Lena Sanders,Jean Marc Favaro,"
"Urban transitions: scaling complex cities down to human size";"10775461139251911303";"2016";"Complexity science has become prominent in studying cities as concepts like smart city and big data indicate. In particular network analysis has allowed to studying various aspects of cities in new ways. As such these analyses are often disconnected and subsequent business models often remain disembedded. However, complexity science can also compare various patterns extending over different scales (scaling) if they belong to the same entity (allometry). Such relationships pertain to cities too suggesting that buildings, infrastructure and traffic amongst other things develop interdependently and, that across specific city systems scaling phenomena can be compared according to cities' population size. The article argues that while many scaling phenomena of physical and social networks can indeed inform urban transition research the proposed central role of cities' population size is highly ambivalent. This is particularly true for economic indicators like GDP, which do not reflect the need for sustainability. Still, network and scaling analysis of the built environment can contribute to transition theory if explanatory social mechanisms relating human behaviours and social institutions to existing scaling phenomena are provided.";"Frank Schiller,"
"Cellular models of urban systems";"8245134539852632481";"2000";"Cellular automaton (CA) based models are increasingly used to investigate cities and urban systems. We discuss difficulties with this representation of human systems, and suggest that many modifications to simple CA introduced in modelling cities are responses to these problems. We propose a two-pronged approach to research. First, for operational model-building many variations on the CA theme are required and should be welcomed  and second theoretically motivated variations of the CA formalism are required so that the possible effects on model dynamic behaviour may be more systematically explored.";"David O'Sullivan,"
"Villes et systèmes de villes dans l'économie";"14765726098773142739";"2006";"Les villes ont un rôle spécifique dans l'économie, par les diverses formes d'accumulation qui s'y expriment en rapport avec la centralité, et surtout par les relations qu'elles établissent entre des lieux éloignés, dans une dynamique de complémentarité des ressources et de concurrence pour l'innovation. La mesure de cette valeur ajoutée urbaine à la production des richesses est difficile. On en devine toutefois l'ampleur à travers l'analyse des coûts urbains et des principaux processus de leur financement, que ce numéro spécial de la revue d'économie financière a le mérite d'éclairer très précisément.";"D Pumain,"
"Actions, interactions et structure dans l'émergence de la stratification sociale des diplômes: un modèle de choix discrets avec externalités";"5124191580945229014";"2006";"The article presents a generating model of educational stratification which aims analytically decompose the emergence of this one in terms of individual choices, of interactions direct and indirect between them and of structural constraints which weigh on the actors. The model suggested takes as a starting point the framework of discrete choices models with externalities. By this one, it proposes to refine the most usually adopted theorizations in the quantitative studies of the educational stratification, namely the �rational educational choice approach�. The article guides the reader through the stages of construction and study of the model. In the first time, the sociological ideas which melt this model are exposed. In the second time, their mathematical formalization, initially, their computational translation (in an agentsbased system), then, are dissected. In the third time, the results of the deductive treatment by simulation of the theoretical model are elaborate inductively. On the one hand, the simulated data are confronted with French and Italian empirical data to establish the degree of conformity between the theoretical educational stratification and empirical one. In addition, one studies the data produced by the model under experimental conditions different from those adopted to reproduce the empirical data: namely, the role of the interindividual variability in the genesis of the educational stratification is explored. The article is concluded by a discussion about the limits of our formal model.";"G Manzo,"
" The evolutionary origins of hierarchy";"8060972379389888969";"2016";"A central biological question is how natural organisms are so evolvable (capable of quickly adapting to new environments). A key driver of evolvability is the widespread modularity of biological networks--their organization as functional, sparsely connected subunits--but there is no consensus regarding why modularity itself evolved. Although most hypotheses assume indirect selection for evolvability, here we demonstrate that the ubiquitous, direct selection pressure to reduce the cost of connections between network nodes causes the emergence of modular networks. Computational evolution experiments with selection pressures to maximize network performance and minimize connection costs yield networks that are significantly more modular and more evolvable than control experiments that only select for performance. These results will catalyse research in numerous disciplines, such as neuroscience and genetics, and enhance our ability to harness evolution for engineering purposes.";"Jeff Clune,Joost Huizinga,Jean Baptiste Mouret,Henok Mengistu,"
"A GIS-based irregular cellular automata model of land-use change";"1024549880156202307";"2007";"This study proposes an alternative cellular automata (CA) model, which relaxes the traditional CA regular square grid and synchronous growth, and is designed for representations of land-use change in ruralÿ - ÿurban fringe settings. The model uses high-resolution spatial data in the form of irregularly sized and shaped land parcels, and incorporates synchronous and asynchronous development in order to model more realistically land-use change at the land parcel scale. The model allows urban planners and other stakeholders to evaluate how different subdivision designs will influence development under varying population growth rates and buyer preferences. A model prototype has been developed in a common desktop GIS and applied to a rapidly developing area of a midsized Canadian city.";"Suzana Dragićević,Daniel Stevens,"
"Reinterpreting central place networks using ideas from fractals and self-organized criticality";"17871849246124099054";"2006";"The basic rules of central place networks are abstracted and formulated as three geometric series scaling laws, which can be transformed into several power laws associated with fractal structure. The scaling laws might be the Rosetta Stone to understand the complexity of human geographical systems because they take the form of Horton and Strahler’s laws in geomorphology and Gutenberg and Richter’s laws in seismology indicative of fractals and self-organized criticality (SOC). An empirical analysis is conducted with the use of data from southern Germany, given by Christaller. The fractal dimensions, Df , of four systems are calculated as follows: Df is 1.733 for Munich, 1.685 for Nuremberg, 1.837 for Stuttgart, and 1.481 for Frankfurt. SOC theory is employed to interpret the fractality of central places, and the power laws are seen as signatures of feasible optimality, thus yielding further support to the suggestion that optimality of the system as a whole explains the dynamic origin of fractal forms in nature.";"Yanguang Chen,Yixing Zhou,"
"Simulating the Past for Understanding the Present. A Critical Review";"2149957589205424980";"2016";"This introductory essay aims to introduce the chapters in the book presenting some aspects of the theoretical and conceptual framework necessary to consider the advantages computer simulation techniques and technologies offer to historical disciplines, but also quoting from the hundreds of examples in current scientific literature to give a context within which the individual contributions can be understood better. We argue that historical simulations should be much more than vivid illustrations of what scholars believe in the present existed in the past. A simulation is basically the computer representation of a “mechanism”, representing how social intentions, goals and behaviors were causally connected in the past. This can be done by formulating a “generative model”, that is, a model of a set of mechanisms. In this chapter, it is suggested that computer simulation may act as a Virtual Laboratory to help studying how human societies have experimented relevant transformations and in which way the consequences of those transformations in technology, activities, behavior, organization or knowledge were transmitted to other social agents or groups of social agents. Building artificial societies inside a computer allows us to understand that social reality is not capricious. It has been produced somehow, although not always the same cause produces the same effect, because social actions are not performed in isolation, but in complex and dialectical frameworks, which favor, prevent, or modify the capacity, propensity, or tendency the action has to produce or to determine a concrete effect. This way of studying social dynamics in the past by means of computer simulations is beginning to abandon its infancy. Archaeologists and historians have started to convert social theories in computer programs trying to simulate social process and experiment with different explanations about known archaeological societies. Our book is just one additional example of a current trend among archaeologists and historians: historical events occurred only once and many years ago but within a computer surrogates of those events can be artificially repeated here and now for understanding how and why they happened.";"Florencia Del Castillo,Juan A Barceló,"
"An agent-based model as a tool of planning at a sub-regional scale";"17130467296137712603";"2014";"This paper describes an agent-based model developed to simulate the impact that different planning policies may have in enhancing the attractiveness of the industrial estates located in a network of four municipalities located in the North of Portugal. The policies were simulated using three scenarios that can be distinguished by the municipal level of coordination they are implemented and by the type of action performed. In the model, enterprises are agents looking for a suitable location and the estates attractiveness is based on their level of facilities, amenities, accessibility and in the cost of soil. The coordinated qualification of the industrial estates is the most effective policy to strengthen their attractiveness. It was in this scenario that more industrial estates become attractive and more enterprises relocated. Results also indicate that the promotion of diffused and unqualified industrial estates is an inefficient policy to attract enterprises. © 2014 Springer International Publishing.";"Fernando Pereira Da Fonseca,Antônio Nélson Rodrigues Da Silva,Rui A R Ramos,"
" Methods for multilevel analysis and visualisation of geographical networks";"12605562452359447371";"2013";"This leading-edge study focuses on the latest techniques in analysing and representing the complex, multi-layered data now available to geographers studying urban zones and their populations. The volume tracks the successful results of the SPANGEO Project, which was set up in 2005 to standardize, and share, the syncretic, multinational mapping techniques already developed by geographers and computer scientists. SPANGEO sought new and responsive ways of visualising urban geographical and social data that reflected the fine-grained detail of the inputs. It allowed for visual representation of the large and complex networks and flows which are such an integral feature of the dynamism of urban geography. SPANGEO developed through the ‘visual analytics loop’ in which geographers collaborated with computer scientists by feeding data into the design of visualisations that in turn spawned the urge to incorporate more varied data into the visualisation. This volume covers all the relevant aspects, from conceptual principles to the tools of network analysis and the actual results flowing from their deployment. Detailed case studies set out in this volume include spatial multi-level analyses of flows in airports and sea ports, as well as the fascinating scientific networks in European cities. The volume shows how the primary concern of geography—the interaction of society with physical space—has been revivified by the complexities of new cartographical and statistical methodologies, which allow for highly detailed mapping and far more powerful computer analysis of spatial relationships.";"Guy Melancon,Céline Rozenblat,"
"Urban settlement transitions";"17081766079438925720";"2002";"Urban growth dynamics attracts the efforts of scientists from many different disciplines with objectives ranging from theoretical understanding to the development of carefully tuned realistic models that can serve as planning and policy tools. Theoretical models are often abstract and of limited applied value while most applied models yield little theoretical understanding. Here we present a mathematically well-defined model based on a modified Markov random field with lattice-wide interactions that produces realistic growth patterns as well as behavior observed in a range of other models based on diffusion-limited aggregation, cellular automata, and similar models. We investigate the framework's ability to generate plausible patterns using minimal assumptions about the interaction parameters since the tuning and specific definition of these are outside of the scope of this paper. Typical universality classes of the simulated dynamics and the phase transitions between them are discussed in the context of real urban dynamics. Using suitability data derived from topography, we produce configurations quantitatively similar to real cities. Also, an intuitive class of interaction rules is found to produce fractal configurations, not unlike vascular systems, that resemble urban sprawl. The dynamics are driven by interactions, depicting human decisions, between all lattice points. This is realized in a computationally efficient way using a mean-field renormalization (area average) approach. The model provides a mathematically transparent framework to which any level of detail necessary for actual urban planning application can be added.";"Claes Andersson,Roger White,Steen Rasmussen,"
" The political economy of city branding";"14794110600853775730";"2014";"© 2014 Ari-Veikko Anttiroiko. Globalization affects urban communities in many ways. One of its manifestations is increased intercity competition, which compels cities to increase their attractiveness in terms of capital, entrepreneurship, information, expertise and consumption. This competition takes place in an asymmetric field, with cities trying to find the best possible ways of using their natural and created assets, the latter including a naturally evolving reputation or consciously developed competitive identity or brand. The Political Economy of City Branding discusses this phenomenon from the perspective of numerous post-industrial cities in North America, Europe, East Asia and Australasia. Special attention is given to local economic development policy and industrial profiling, and global city rankings are used to provide empirical evidence for cities’ characteristics and positions in the global urban hierarchy. On top of this, social and urban challenges such as creative class struggle are also discussed. The core message of the book is that cities should apply the tools of city branding in their industrial promotion and specialization, but at the same time take into account the special nature of their urban communities and be open and inclusive in their brand policies in order to ensure optimal results This book will be of interest to scholars and practitioners working in the areas of local economic development, urban planning, public management, and branding.";"A.-V. Anttiroiko,"
" Tracés. Revue de Sciences humaines";"9564812622566885935";"2012";"Ecofeminism combines the analysis of two forms of domination, male domination of women, and human domination of nature. So is ecofeminism about producing a more ecological vision of feminism, about introducing the question of women in environmental ethics, or about questioning to what sort of nature environmental ethics refers€? Several variants of ecofeminism are examined€: cultural ecofeminism, which stems from the ethics of care, and more social and political ecofeminism, which, originating in the South, introduces a third type of domination, the colonial and postcolonial domination that impacts most heavily on women. Ecofeminism from this perspective provides a new form of attention to environmental questions (related to health and vulnerability) and puts into question the economic devices which obscure women?s dual dependence in both the household and environmental spheres. It is the articulation of these two areas ?€the household and the environment€? that ecofeminism brings to light.L?écoféminisme met en relation deux formes de domination€: celle des hommes sur les femmes, et celle des humains sur la nature. S?agit-il d?avoir une vision plus écologique du féminisme, ou, en introduisant la question des femmes dans l?éthique environnementale, s?agit-il de mettre en question la nature à laquelle cette éthique se réfère€? Plusieurs variantes d?écoféminisme sont examinées€: un écoféminisme culturel, qui se réclame d?une éthique du care, et un écoféminisme plus social et politique, qui, localisé au Sud, apporte, dans l?analyse, un troisième type de domination, la domination coloniale et post-coloniale qui pèse plus spécifiquement sur les femmes. L?idée qui se dégage est que l?écoféminisme développe un nouveau type d?attention aux questions environnementales (liées à la santé et à la vulnérabilité) et met en question une autonomie de l?économie qui occulte sa double dépendance vis-à-vis du foyer et vis-à-vis de l?environnement terrestre. C?est l?articulation de ces deux attachements que l?écoféminisme fait apparaître.";"Catherine Larrère,"
"Cognitive map plasticity and imitation strategies to improve individual and social behaviors of autonomous agents";"5050641635663938735";"2010";"Abstract&nbsp &nbsp Starting from neurobiological hypotheses on the existence of place cells (PC) in the brain, the aim of this article is to\n  show how little assumptions at both individual and social levels can lead to the emergence of non-trivial global behaviors\n  in a multi-agent system (MAS). In particular, we show that adding a simple, hebbian learning mechanism on a cognitive map\n  allows autonomous, situated agents to adapt themselves in a dynamically changing environment, and that even using simple agent-following\n  strategies (driven either by similarities in the agent movement, or by individual marks — “signatures” — in agents) can dramatically\n  improve the global performance of the MAS, in terms of survival rate of the agents. Moreover, we show that analogies can be\n  made between such a MAS and the emergence of certain social behaviors.";"Philippe Gaussier,Mathias Quoy,Philippe Laroque,Nicolas Cuperlier,Nathalie Gaussier,"
"Urban systems dynamics, urban growth and scaling laws: The question of ergodicity";"10047041702253183342";"2012";"Scaling laws, when applied to geographical entities, reveal the configuration of the dynamic processes that generate inequalities in dimension. Two interpretations of their application to city systems are discussed here. According to physicists, the exponent value of power laws could differentiate the urban activities that are liable to achieve scale economies, i.e. those with exponent values smaller than one, from those that are merely proportional to the population because they meet universal needs, while others, with exponents greater than one, are seen as being accompanied by increasingly rapid growth and the risk of crises. This cross-sectional interpretation in terms of the longitudinal trajectory of an individual city assumes that the city system is ergodic. Yet this hypothesis is not consistent with an evolutionary theory of urban systems integrating the spatial distribution of labour and the hierarchical diffusion of innovation.";"Denise Pumain,"
"Incertidumbre, capital social y desarrollo local: enseñanzas para una gobernabilidad sostenible del territorio";"8796856124039202007";"2004";"RESUMEN: El artículo presenta un conjunto de reflexiones sobre los cambios que se han producido en los últimos años en cuanto a los problemas de desarrollo local. En particular, enfatiza la fuerte presencia y aumento de incertidumbres y la acepta-ción de que los problemas territoriales y urbanos son cada vez más complejos. Todo ello se pone en relación con los requerimientos actuales de gobernabilidad y la nece-sidad de potenciar las instituciones y la cooperación a todos los niveles. Uno de los ejemplos positivos que contempla el artículo es el de los milieux innovateurs, cuyas características revisa como posible referencia para la generación de «capital social», aunque este concepto se toma con un sentido distinto del tradicional en Economía ya que se enfatiza su carácter de «capital de relación». En su parte final, el trabajo su-braya las ventajas de la planificación estratégica que se está llevando a cabo en algu-nas ciudades, entendida como un proceso muy participativo, con acuerdos de coope-ración entre los agentes económicos, los ciudadanos y las autoridades locales. La planificación estratégica aplicada a las ciudades, concluye el autor, constituye un ex-celente instrumento que permite generar nuevas formas de auto-organización y de go-bernabilidad de la comunidad que colocan al conjunto de la ciudad, a los ciudadanos y no sólo a la administración local, en el centro de los procesos de decisión y de las transformaciones locales. Clasificación JEL: R1, R5, H7. Palabras clave: Incertidumbre, complejidad de los procesos, desarrollo local, capital social, planificación estratégica. ABSTRACT: The article offers some reflections on the important changes that local development has experienced along the last decades. In particular, it emphasizes the strong and increasing presence of uncertainties and the complex character of the ac-tual urban and territorial problems. All this must be confronted to the requirements of governability, the importance of institutions and social co-operation. The article";"Roberto Camagni,"
"Cities as nuclei of sustainability?";"13980200677077132725";"2014";"Analyzing CO$_2$ emission inventories of 256 cities from 33 countries we find power-law correlations between the emissions and city size, measured in population. The results suggest that in developing countries, large cities emit more CO$_2$ per capita compared to small cities, i.e.\ they tend to exhibit super-linear correlations, where doubling the population of any city typically implies up to a $115$\% increase of emissions. The results suggest the opposite for developed countries, i.e.\ linear or sub-linear correlations. This implies better efficiency of large cities, where doubling the population of any city typically implies only an $80$\% increase of emissions. The transition occurs at approximately $10,000$\,\$ GDP(PPP)/cap. We derive how the total emissions of an entire country relate with the power-law correlations and find that in any case the size of the country is most important. The size of the most populated city dominates in the case of super-linear correlations. From the climate change mitigation point of view we conclude that urbanization is desirable in developed countries and should be accompanied by efficiency-increasing mechanisms in developing countries. More data acquisition is needed to support our empirical findings.";"Diego Rybski,Jürgen P. Kropp,Dominik E. Reusser,Christina Fichtner,Till Sterzel,Anna-Lena Winz,"
" Benchmarking of world cities through self-organizing maps";"12530374111081467582";"2013";"This paper argues that there is a global trend towards the highest possible performance among functionally specialized and heterogeneous world cities in different parts of our world. It aims to map out the relative disparities in competitive performance among a preselected set of major global cities by offering a hierarchical benchmark analysis of these cities on the basis of a recently completed comparative study on their socio-economic 'power', as exerted and/or perceived by various groups of relevant urban stakeholders. The analytical tool employed to highlight and better understand the relative (hierarchical) position of these cities from a topological perspective is based on Self-Organizing Maps (SOMs), which depict in a multidimensional space the similarities among the cities under consideration. The empirical results are presented and interpreted from the perspective of a benchmark ranking of the various cities involved, while finally also an actor-oriented analysis of the distinct performance components of these cities is provided. ?? 2012 Elsevier Ltd.";"Daniel Arribas-Bel,Peter Nijkamp,Karima Kourtit,"
" Urban growth prediction: a review of computational models and human perceptions";"14812892332104096387";"2012";"Human population continues to aggregate in urban centers. This inevitably increases the urban footprint with significant consequences for biodiversity, climate, and environmental resources. Urban growth prediction models have been extensively studied with the overarching goal to assist in sustainable management of urban centers. Despite the extensive body of research, these models are not frequently included in the decision making process. This review aims on bringing this gap by analyzing results from a survey investigating developer and user perceptions from the modeling and planning communities, respectively. An overview of existing models, including advantages and limitations, is also provided. A total of 156 manuscripts is identified. Analysis of aggregated statistics indicates that cellular automata are the prevailing modeling technique, present in the majority of published works. There is also a strong preference for local or regional studies, a choice possibly related to data availability. The survey found a strong recognition of the models’ potential in decision making, but also limited agreement that these models actually reach that potential in practice. Collaboration between planning and modeling communities is deemed essential for transitioning models into practice. Data availability is considered a stronger restraining factor by respondents with limited algorithmic experience, which may indicate that model input data are becoming more specialized, thus significantly limiting wide-spread applicability. This review assesses developer and user perceptions and critically discusses existing urban growth prediction models, acting as a reference for future model development. Specific guidelines are provided to facilitate transition of this relatively mature science into decision making activities";"Dimitrios Triantakonstantis,"
"Hierarchy in cities and city systems";"6670978854631021902";"2006";"Hierarchy is implicit in the very term city. Cities grow from hamlets and villages into small towns and thence into larger forms such as metropolis, megalopolis and world cities which are gigalopolis. In one sense, all urban agglomerations are referred to generically as cities but this sequence of city size from the smallest identifiable urban units to the largest contains an implicit hierarchy in which there are many more smaller cities than larger ones. This organisation approximately scales in a regular but simple manner, city sizes following a rank-size rule whose explanation is both mysterious and obvious. In this chapter, we begin with a simple but well-known model of urban growth where growth is randomly proportionate to city size and where it is increasingly unlikely that a small city becomes very big. It is easy to show that this process generates a hierarchy which is statistically self- similar, hence fractal but this does not contain any economic interactions that we know must be present in the way cities grow and compete. We thus modify the model adding mild diffusion and then note how these ideas can be fashioned using network models which generate outcomes consistent with these kinds of order and scaling. We then turn this argument on its head and describe how the same sorts of morphology can be explained using ideas from central place theory. These notions are intrinsic to the way cities evolve and we conclude by noting how city design must take account of natural hierarchies which grow organically, rather than being established using top-down, centralized planning.";"M Batty,"
" Effects of heterogeneity in residential preferences on an agent-based model of urban sprawl";"12509024152498287097";"2006";"The ability of agent-based models (ABMs) to represent heterogeneity in the characteristics and behaviors of actors enables analyses about the implications of this heterogeneity for system behavior. The importance of heterogeneity in the specification of ABMs, however, creates new demands for empirical support. An earlier analysis of a survey of residential preferences within southeastern Michigan revealed seven groups of residents with similar preferences on similar characteristics of location. In this paper, we present an ABM that represents the process of residential development within an urban system and run it for a hypothetical pattern of environmental variation. Residential locations are selected by residential agents, who evaluate locations on the basis of preference for nearness to urban services, including jobs, aesthetic quality of the landscape, and their similarity to their neighbors. We populate our ABM with a population of residential preferences drawn from the survey results in five different ways: (1) preferences drawn at random  (2) equal preferences based on the mean from the entire survey sample  (3) preferences drawn from a single distribution, whose mean and standard deviation are derived from the survey sample  (4) equal preferences within each of seven groups, based on the group means  and (5) preferences drawn from distributions for each of seven groups, defined by group means and standard deviations. Model sensitivity analysis, based on multiple runs of our model under each case, revealed that adding heterogeneity to agents has a significant effect on model outcomes, measured by aggregate patterns of development sprawl and clustering.";"Daniel G. Brown,Derek T. Robinson,"
"Noise-Induced Emergent Hierarchies in a CA Model";"3555082881963182749";"2012";"This paper introduces the notion of noise-induced emergent hierarchies and analyses the influence of the topology of the underlying network on these hierarchies. By developing upon a previous model of cell differentiation based on noisy random Boolean networks, we show that the adoption of a regular topology such that of cellular automata can lead to interesting effects, the most remarkable one being that, ceteris paribus, the resulting hierarchies have a larger number of levels and could therefore describe more structured complex systems. © 2012 Springer-Verlag Berlin Heidelberg.";"Marco Villani,Andrea Roli,Stefano Benedettini,Roberto Serra,David Lane,"
" Beyond corroboration: strengthening model validation by looking for unexpected patterns";"1699663051565167789";"2015";"Models of emergent phenomena are designed to provide an explanation to global-scale phenomena from local-scale processes. Model validation is commonly done by verifying that the model is able to reproduce the patterns to be explained. We argue that robust validation must not only be based on corroboration, but also on attempting to falsify the model, i.e. making sure that the model behaves soundly for any reasonable input and parameter values. We propose an open-ended evolutionary method based on Novelty Search to look for the diverse patterns a model can produce. The Pattern Space Exploration method was tested on a model of collective motion and compared to three common a priori sampling experiment designs. The method successfully discovered all known qualitatively different kinds of collective motion, and performed much better than the a priori sampling methods. The method was then applied to a case study of city system dynamics to explore the model's predicted values of city hierarchisation and population growth. This case study showed that the method can provide insights on potential predictive scenarios as well as falsifiers of the model when the simulated dynamics are highly unrealistic.";"Guillaume Chérel,Clémentine Cottineau,Romain Reuillon,"
" Extracting tag hierarchies";"875032925677808855";"2013";"Tagging items with descriptive annotations or keywords is a very natural way to compress and highlight information about the properties of the given entity. Over the years several methods have been proposed for extracting a hierarchy between the tags for systems with a flat, egalitarian organization of the tags, which is very common when the tags correspond to free words given by numerous independent people. Here we present a complete framework for automated tag hierarchy extraction based on tag occurrence statistics. Along with proposing new algorithms, we are also introducing different quality measures enabling the detailed comparison of competing approaches from different aspects. Furthermore, we set up a synthetic, computer generated benchmark providing a versatile tool for testing, with a couple of tunable parameters capable of generating a wide range of test beds. Beside the computer generated input we also use real data in our studies, including a biological example with a pre-defined hierarchy between the tags. The encouraging similarity between the pre-defined and reconstructed hierarchy, as well as the seemingly meaningful hierarchies obtained for other real systems indicate that tag hierarchy extraction is a very promising direction for further research with a great potential for practical applications. Tags have become very prevalent nowadays in various online platforms ranging from blogs through scientific publications to protein databases. Furthermore, tagging systems dedicated for voluntary tagging of photos, films, books, etc. with free words are also becoming popular. The emerging large collections of tags associated with different objects are often referred to as folksonomies, highlighting their collaborative origin and the flat organization of the tags opposed to traditional hierarchical categorization. Adding a tag hierarchy corresponding to a given folksonomy can very effectively help narrowing or broadening the scope of search. Moreover, recommendation systems could also benefit from a tag hierarchy.";"Tam??s Vicsek,Gergely Tibe??y,P??ter Pollner,Gergely Palla,"
"Simulated village locations in Thailand: A multi-scale model including a neural network approach";"2118919361072996355";"2009";"The simulation of rural land use systems, in general, and rural settlement dynamics in particular has developed with synergies of theory and methods for decades. Three current issues are: linking spatial patterns and processes, representing hierarchical relations across scales, and considering nonlinearity to address complex non-stationary settlement dynamics. We present a hierarchical simulation model to investigate complex rural settlement dynamics in Nang Rong, Thailand. This simulation uses sub-models to allocate new villages at three spatial scales. Regional and sub-regional models, which involve a nonlinear space-time autoregressive model implemented in a neural network approach, determine the number of new villages to be established. A dynamic village niche model, establishing pattern-process link, was designed to enable the allocation of villages into specific locations. Spatiotemporal variability in model performance indicates the pattern of village location changes as a settlement frontier advances from rice-growing lowlands to higher elevations. Experiments results demonstrate this simulation model can enhance our understanding of settlement development in Nang Rong and thus gain insight into complex land use systems in this area.";"Wenwu Tang,George P. Malanson,Barbara Entwisle,"
" Population-Area Relationship for Medieval European Cities";"123627320672301159";"2016";"Medieval European urbanization presents a line of continuity between earlier cities and modern European urban systems. Yet, many of the spatial, political and economic features of medieval European cities were particular to the Middle Ages, and subsequently changed over the Early Modern Period and Industrial Revolution. There is a long tradition of demographic studies estimating the population sizes of medieval European cities, and comparative analyses of these data have shed much light on the long-term evolution of urban systems. However, the next step—to systematically relate the population size of these cities to their spatial and socioeconomic characteristics—has seldom been taken. This raises a series of interesting questions, as both modern and ancient cities have been observed to obey area-population relationships predicted by settlement scaling theory. To address these questions, we analyze a new dataset for the settled area and population of 173 European cities from the early fourteenth century to determine the relationship between population and settled area. To interpret this data, we develop two related models that lead to differing predictions regarding the quantitative form of the population-area relationship, depending on the level of social mixing present in these cities. Our empirical estimates of model parameters show a strong densification of cities with city population size, consistent with patterns in contemporary cities. Although social life in medieval Europe was orchestrated by hierarchical institutions (e.g., guilds, church, municipal organizations), our results show no statistically significant influence of these institutions on agglomeration effects. The similarities between the empirical patterns of settlement relating area to population observed here support the hypothesis that cities throughout history share common principles of organization that self-consistently relate their socioeconomic networks to structured urban spaces.";"Rudolf Cesaretti,Michael E. Smith,Lu??s M A Bettencourt,Scott G. Ortman,Jos?? Lobo,"
"Industrialization and land use change in Mexican border cities: the case of Ciudad Juarez, Mexico";"6242403144830468818";"2001";"Abstract The maquiladora (maquila) economy has brought enormous change to Mexico's northern border region during the last few decades. Scholars have studied many aspects of the region's maquila economy, including bi?national trade, a range of environmental issues, and social and cultural impacts arising from rapid industrialization. Few, however, have examined the relationship between industrialization and the development of urban land. We respond to this deficiency by investigating land use change in Ciudad Juárez, México, during the 1988-1993 period. Two objectives guide the research. First, we document the extent to which the maquila economy has fostered rapid population growth and employment change in Ciudad Juárez and other Mexican border cities. Second, a simple simulation procedure is used to show how growth of the maquila economy has distorted residential and commercial land development in the city. The results indicate that during the 1988-1993 period residential land in the city was ?overdeveloped? while commercial land was ?underdeveloped.? The results offer important clues for understanding the impacts of rapid industrialization, and for guiding urban planning efforts in Mexican border cities.";"Javier Chávez,Brigitte Waldorf,Adrian X Esparza,"
